PropertyID,Property Type,Bldg Subtype,Address,Address 2,Address 3,Address 4,City,State,Zip,Bldg Name,Business Park,Improvement District,Market,Submarket,Micromarket,Bldg Type,Building Sub Type,Building Sub Specialty,Bldg Class,Bldg Sub-class,Bldg Size,Bldg Status,Office s.f.,Retail s.f.,Occ Rate,Available s.f.,Asking Rent,Leasing Company,Management Company,Primary Owner,Bldg Number,County,Township,Metropolitan Division,Latitude,Longitude,Submarket Cluster,Custom Cluster,Area Type,Prime?,Full Block?,Building Location,Most Expensive Street?,Atrium?,View,Owner Occupied?,Corp. HQ?,Tenancy,Stories,Story Type,Average Floor Plate Size,Core Factor Multi-tenant,Core Factor Single-Tenant,Total Unit Count,Average Unit Size,Studio Units,1 Bed Units,2 Bed Units,3+ Bed Units,Ceiling Height Feet,Ceiling Height Inches,Parking Type,Parking Ratio,Parking Spaces,Trailer Spaces,Parking-Reserved cost,Parking-Unreserved cost,OpEx & Taxes,OpEx,OpEx Year,Taxes,Energy-star?,Energy Efficiency,Parcel Number,Zoning,Parcel Size (acres),Broke Ground Date,Broke Ground Quarter,Broke Ground Year,Build Date,Build Quarter,Build Year,Upgrade Date,Upgrade Quarter,Upgrade Year,Renovated Broke Ground Date,Renovated Broke Ground Quarter,Renovated Broke Ground Year,Renovated Date,Renovated Quarter,Renovated Year,Demolished Date,Demolished Quarter,Demolished Year,Construction Type,Amenities,List Price,For Sale Listing Company,For Sale Comments,Mezzanine?,Core Type,Office Column Spacing Width,Office Column Spacing Depth,Free Trade Zone?,In-fill,Subway Service,Adjacent to Intermodal?,Walk Score,Transit Score,Bike Score,Crime Grade,Mixed Use,Expansion Potential,Industrial AC,Crane Comments,PAGI Report,eCommerce?
28313,Office,Office,1601 W Diehl Rd,,,,Naperville,Illinois,60563,Ondeo Nalco Company,,,Chicago,Western East-West,,Office,Office,,A,,"707,333",Existing,,,100%,0,,GlenStar Properties,Oak Street Real Estate Capital,Sears Holdings Corporation,,DuPage,,,41.79913,-88.198989,Suburban,,Suburban,No,No,,No,No,,No,Yes,Single-Tenant,5,Low-Rise,"141,466",,,,,,,,,,,Surface Lot,2.69,1900,,,,,,,,No,No,03-04-300-028-1134,"B-3, Naperville",81,,,,1/1/1984,1,1984,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,More than 1 mile,No,19,23,,,,No,,,,No
28314,Office,Office,1603 Orrington Ave,,,,Evanston,Illinois,60201,Orrington Plaza,,,Chicago,North Cook County,Evanston,Office,Office,,A,,"307,528",Existing,"307,255",,92%,"58,423",$26.92,Lincoln Property Company,Zeller Realty Group,Beacon Capital Partners,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",42.04673,-87.680557,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,20,High-Rise,"15,363",,,,,,,,,,,Structured Parking,0.8,258,,,,$15.52,$8.10,2014,$7.42,No,No,15-30-200-043-0000,"D-3, Evanston",,1/1/1967,1,1967,1/1/1969,1,1969,,,,,,,1/1/1999,1,1999,,,,Spec ground-up,,,,,No,Side,,,No,,3 Blocks or More,No,,,,,,No,,,,No
28317,Office,Office,1615 S Lakeside Dr,,,,Waukegan,Illinois,60085,Lakeside Point II,Amhurst Lake Business Prk,,Chicago,North Lake County,,Office,Office,,A,,"98,319",Existing,"98,319",,100%,0,,JLL,Tishman Speyer,Draper & Kramer,,Lake,,"Lake County-Kenosha County, IL-WI Metropolitan Division",42.330509,-87.885765,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,3,Low-Rise,"34,490",,,,,,,,,,,Surface Lot,4.6,448,,,,$9.38,$5.49,2014,$3.89,Yes,No,,RL-1,,1/1/1997,1,1997,6/1/1998,2,1998,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
28318,Office,Office,1622 Willow Rd,,,,Northfield,Illinois,60093,Willow Preserve,,,Chicago,North Cook County,,Office,Office,,A,,"26,309",Existing,"45,000",,0%,"26,309",$50.16,NTN Bearing Corporation,,Linda A Vottero,,Cook,,,42.101364,-87.764241,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,3,Low-Rise,"11,457",,,,,,,,,,,Surface Lot,1.2,,,,,,,,,No,No,17-16-200-022-0000,,1,,,,1/1/2006,1,2006,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,More than 1 mile,No,57,27,,,,No,,,,No
28322,Office,Office,1650 Lake Cook Rd,,,,Deerfield,Illinois,60015,1650 Lake Cook,Hyatt Deerfield Campus,,Chicago,North Lake County,,Office,Office,,A,,"125,690",Existing,"125,690",,59%,"51,021",,Newmark Knight Frank,Forest City Realty Trust,Barings Real Estate Advisors,,Lake,,"Lake County-Kenosha County, IL-WI Metropolitan Division",42.153797,-87.868438,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,5,Low-Rise,"26,026",,,,,,,,,,,"Has parking, but numerous types",4,503,,,,$10.12,$3.21,2014,$6.91,Yes,No,06-23-101-035,"I-1, Deerfield",,7/1/1993,3,1993,1/1/1995,1,1995,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
335612,Office,Creative,167 N Green St,,,,Chicago,Illinois,60661,167 North Green,,,Chicago,Fulton Market,,Office,Creative,,A,,"635,000",Under Construction,"601,615","35,000",,"569,922",$22.50,Cushman & Wakefield,Equity Commonwealth,HDA - SMC LLC,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.885327,-87.647653,CBD,,Urban,No,Yes,,No,No,Skyline,No,No,Multi-Tenant,17,Mid-Rise,"46,000",,,,,,,,,13,6,In-Building Above Grade,0.2,125,,,,,,,,Yes,Gold,"11-36-402-005, 11-36-402-006",BX-7,6,3/7/2018,1,2018,6/1/2020,2,2020,,,,,,,,,,,,,Spec ground-up,"Bar (alcoholic), Basketball court, Bike storage, Coffee bar, Concierge / valet, Conference / meeting center, Fitness center, Fitness center / bike shower and locker facilities, Party room / game room, Rooftop area",,,,No,Center,,,No,,2 Blocks,No,,,,,Hotel,No,,,,No
28326,Office,Office,1675 S Lakeside Dr,,,,Waukegan,Illinois,60085,Lakeside Point I,Amhurst Lake Business Prk,,Chicago,North Lake County,,Office,Office,,A,,"99,657",Existing,"99,657",,100%,0,,Savard and Associates Commercial Real Estate,,KBS Realty Advisors,,Lake,,"Lake County-Kenosha County, IL-WI Metropolitan Division",42.328957,-87.885765,Suburban,,Suburban,No,No,,No,Yes,,No,No,Single-Tenant,3,Low-Rise,"34,681",,,,,,,,,,,Surface Lot,4,380,,,,,,2014,$3.78,No,No,16-31-101-036,RL-1,,1/1/1989,1,1989,1/1/1990,1,1990,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
28329,Office,Office,1700 E Golf Rd,,,,Schaumburg,Illinois,60173,Two Century Centre,Century Center,,Chicago,Northwest,Schaumburg,Office,Office,,A,,"226,387",Existing,"226,387",,87%,"28,897",$11.00,"Peppercorn Capital, LLC",,"Fairbridge Properties, LLC",,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",42.052831,-88.036676,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,11,Mid-Rise,"20,944",,,,,,,,,,,Surface Lot,3.1,702,,,,$12.96,$7.23,2016,$5.73,Yes,No,,"B-3, Schaumburg",,7/1/1987,3,1987,1/1/1989,1,1989,,,,,,,1/1/2004,1,2004,,,,Spec ground-up,,,HFF (dba JLL),,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
28337,Office,Office,1701 Golf Rd,,,,Rolling Meadows,Illinois,60008,Tower I,Continental Towers,,Chicago,Northwest,,Office,Office,,A,,"280,448",Existing,"280,448",,98%,"113,800",,JLL,,"Angelo, Gordon & Company",,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",42.050023,-87.999367,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,12,Mid-Rise,"23,608",,,,,,,,,,,"Has parking, but numerous types",4,1122,,,,$11.78,$7.63,2018,$4.15,Yes,No,,,,1/1/1976,1,1976,1/1/1978,1,1978,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
28338,Office,Office,1701 Golf Rd,,,,Rolling Meadows,Illinois,60008,Tower II,Continental Towers,,Chicago,Northwest,,Office,Office,,A,,"281,528",Existing,"281,528",,100%,0,$25.00,,Summit Real Estate Development LLC,Chicago Transit Authority,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",42.050023,-87.999367,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,12,Mid-Rise,"21,908",,,,,,,,,,,"Has parking, but numerous types",4,1126,,,,$11.35,$7.78,2016,$3.57,Yes,No,15-30-200-045-0000,,,1/1/1978,1,1978,1/1/1980,1,1980,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
28339,Office,Mixed-Use,1701 Golf Rd,,,,Rolling Meadows,Illinois,60008,Continental Tower III,Continental Towers,,Chicago,Northwest,,Office,Mixed-Use,,A,,"259,164",Existing,"275,873",,77%,"83,281",$50.00,JLL,JLL,Mount Kellett Capital Management,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",42.050023,-87.999367,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,12,Mid-Rise,"22,989",,,,,,,,,,,"Has parking, but numerous types",0,1103,,,,$12.68,$8.54,2018,$4.14,Yes,Silver,,,,1/1/1980,1,1980,1/1/1982,1,1982,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,Retail,No,,,,No
554956,Office,Office,1701 Golf Rd,,,,Rolling Meadows,Illinois,60008,Commercium,Continental Towers,,Chicago,Northwest,,Office,Office,,A,,"56,060",Existing,,,100%,0,$32.75,CBRE,Sterling Bay,Blackstone Group,,Cook,,,42.051279,-87.999389,Suburban,,,No,No,,No,No,,No,No,Multi-Tenant,1,Single-Story,"56,060",,,,,,,,,,,,4,,,,,,,,,No,,12-03-102-061-0000,,,,,,1/1/1979,1,1979,,,,,,,,,,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
28340,Office,Office,1707 N Randall Rd,,,,Elgin,Illinois,60123,1707 North Randall,,,Chicago,Northwest,,Office,Office,,A,,"436,000",Existing,"436,000",,48%,"227,944",,,,Wespath Benefits & Investments,,Kane,,,42.075636,-88.335393,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,4,Low-Rise,"109,000",,,,,,,,,,,Surface Lot,4,1744,,,,$8.27,$4.52,2014,$3.75,No,No,14-14-300-006,03-32-100-012,,1/1/1991,1,1991,1/1/1993,1,1993,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
335605,Office,Mixed-Use,171 N Aberdeen St,,,,Chicago,Illinois,60607,171 North Aberdeen,,,Chicago,Fulton Market,,Office,Mixed-Use,,A,,"45,000",Existing,"45,000",,100%,0,$16.50,Podolsky Circle CORFAC International,NAI Cressy,GlenStar Properties,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.885,-87.6542,CBD,,Urban,No,No,,No,No,,No,No,Multi-Tenant,11,Mid-Rise,"4,091",,,,,,,,,,,In-Building Above Grade,4.29,140,,,,,,,,No,No,,C1-5,,10/1/2017,4,2017,1/1/2017,1,2017,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,2 Blocks,No,,,,,,No,,,,No
541750,Office,Condo,1710 N Randall Rd,,,,Elgin,Illinois,60123,Randall Medical Building,,,Chicago,Northwest,,Office,Condo,,A,,"66,137",Existing,,,100%,0,$35.50,JLL,MB Real Estate Services,Sterling Bay,,Kane,,,42.077306,-88.336638,Suburban,,,No,No,,No,No,,,No,Multi-Tenant,3,Low-Rise,"20,667",,,,,,,,,,,,5.26,348,,,,$12.36,$6.41,2016,$5.95,No,,15-04-402-016,"ORI, Elgin",,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,,,No,12,32,,,,No,,,,No
28364,Office,Office,1751 Lake Cook Rd,,,,Deerfield,Illinois,60015,1751 Lake Cook,ArborLake Centre,,Chicago,North Cook County,,Office,Office,,A,,"196,524",Existing,"196,524",,79%,"57,429",,Corcoran Commercial Real Estate,,Stonemont Financial Group,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",42.151573,-87.871376,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,6,Low-Rise,"32,754",,,,,,,,,,,Surface Lot,4.2,831,,,,$13.13,$7.49,2014,$5.64,Yes,Certified,45-10-13-101-002.000-034,I-1 ORI,,7/1/1984,3,1984,1/1/1986,1,1986,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
607986,Office,Office,1755 W Armitage Ave,,,,Chicago,Illinois,60622,,,,Chicago,Clybourn Corridor,,Office,Office,,A,,"39,000",Existing,,,100%,0,$35.89,Zeller Realty Group,Hearn Company,Millbrook Real Estate Company,,Cook,,,41.917604,-87.67214,Non-CBD,,,No,No,,No,No,,Yes- Full,Yes,Single-Tenant,4,Low-Rise,"9,750",,,,,,,,,,,,,,,,,,,,,No,,17-09-420-017-0000,,,1/1/2015,1,2015,1/1/2016,1,2016,,,,,,,,,,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
541593,Office,Office,17850 S Kedzie Ave,,,,Hazel Crest,Illinois,60429,Medical Office Center,,,Chicago,South Suburbs,,Office,Office,,A,,"50,491",Existing,,,96%,"2,095",,,,Magna Surgical Center,,Cook,,,41.57348,-87.690129,Outer Suburbs,,,No,No,,No,No,,No,No,Multi-Tenant,3,Low-Rise,"16,830",,,,,,,,,,,,,,,,,,,2016,$9.08,No,,17-16-237-006-0000,,,,,,1/1/1989,1,1989,,,,,,,,,,,,,,,,,,No,,,,No,,,No,29,29,,,,No,,,,No
4216,Office,Office,180 N Stetson Ave,,,,Chicago,Illinois,60601,Two Prudential Plaza,Prudential Plaza,,Chicago,East Loop,,Office,Office,,A,,"978,515",Existing,"976,107",,90%,"129,902",$35.46,JLL,The Macerich Company,Alcatel Lucent,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.88535,-87.622354,CBD,,Urban,No,No,,No,Yes,Park,No,No,Multi-Tenant,61,Skyscraper,"17,129",,,,,,,,,,,Underground Garage,0.65,300,,,,$15.53,$8.16,2012,$7.37,Yes,Gold,05-01-202-021,PD 377,,1/1/1988,1,1988,1/1/1990,1,1990,,,,,,,1/1/2017,1,2017,,,,Spec ground-up,"Fitness center, Lounge / Library / Study, Rooftop area",,,,No,Center,,,No,,Within 1 mile,No,,,,,,No,,,,No
28388,Office,Medical,1800 Hollister Dr,,,,Libertyville,Illinois,60048,,Grand Oaks Health Center,,Chicago,North Lake County,,Office,Medical,,A,,"57,000",Existing,"57,000",,80%,"11,164",$33.06,Bradford Allen Realty Services,,AFL-CIO Building Investment Trust,,Lake,,,42.250454,-87.943718,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,3,Low-Rise,"19,000",,,,,,,,,,,Surface Lot,4.5,,,,,,,,,No,No,,,,,,,1/1/1998,1,1998,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,More than 1 mile,No,,,,,,No,,,,No
28392,Office,Office,1800 S York Rd,,,,Oak Brook,Illinois,60523,,,,Chicago,Eastern East-West,Oak Brook,Office,Office,,A,,"150,000",Proposed Long-Term,"100,500",,,"150,000",$27.97,Walgreens,NAI Global,Ondeo Nalco Center,,DuPage,,,41.85497,-87.929746,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,3,Low-Rise,"50,000",,,,,,,,,,,Surface Lot,4.4,442,,,,,,,,No,No,,0-4 Zoning,,,,,,,,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,More than 1 mile,No,,,,,,No,,,,No
28390,Office,Office,1800 Sherman Ave,,,,Evanston,Illinois,60201,1800 Sherman Office Bldg,1800 Sherman Office Bldg,,Chicago,North Cook County,Evanston,Office,Office,,A,,"135,679",Existing,"135,679",,100%,0,$23.00,JLL,Franklin Partners,"Ryan Companies US, Inc.",,Cook,,,42.050003,-87.681835,Suburban,,Suburban,No,No,,No,No,,Yes- Full,No,Multi-Tenant,8,Low-Rise,"16,560",,,,,,,,,,,Structured Parking,1.47,0,,,,$14.05,$6.18,2014,$1.10,No,No,17-08-423-002-0000,"D4, Evanston",2,,,,1/1/1986,1,1986,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,Within 1/4 mile,No,93,56,,,,No,,,,No
4239,Office,Office,181 W Madison St,,,,Chicago,Illinois,60602,181 Madison,,,Chicago,Central Loop,,Office,Office,,A,,"952,559",Existing,"936,683",,89%,"92,232",$25.10,,,Salvation Army,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.881695,-87.633484,CBD,,Urban,No,No,,No,Yes,Skyline,No,No,Multi-Tenant,50,Skyscraper,"22,000",,,,,,,,,,,Underground Garage,0.03,25,,,,$20.60,,2019,,Yes,Gold,17-09-253-019-0000,"B7-7, Chicago",,1/1/1988,1,1988,1/1/1990,1,1990,,,,,,,,,,,,,Spec ground-up,"Bike storage, Conference / meeting center, Lounge / Library / Study, Fitness center / bike shower and locker facilities",,,,No,Center,,,No,,2 Blocks,No,,,,,,No,,,,No
28412,Office,Office,184 Shuman Blvd,,,,Naperville,Illinois,60563,Park Lake Center,,,Chicago,Western East-West,,Office,Office,,A,,"131,284",Existing,"131,284",,84%,"31,008",,CBRE,John Hancock Life Insurance Company,Bridge Investment Group,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.802914,-88.146584,Suburban,,Suburban,No,No,,No,Yes,,No,No,Multi-Tenant,5,Low-Rise,"26,257",,,,,,,,,,,Surface Lot,3.4,446,,,,$10.65,$8.59,2014,$2.06,No,No,,"ORI, Naperville",,7/1/1987,3,1987,1/1/1989,1,1989,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
575034,Office,Office,1840 W Webster Ave,,,,Chicago,Illinois,60614,,,,Chicago,Clybourn Corridor,,Office,Office,,A,,"175,000",Proposed Long-Term,,,,"175,000",,Golub & Company,Urban Innovations,Thor Equities,,Cook,,,41.921552,-87.673478,Non-CBD,,,No,No,,No,No,,,No,Unknown,7,Low-Rise,"35,000",,,,,,,,,,,,1.78,312,,,,,,,,No,,,,1,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,,Within 1 mile,No,87,68,,,,No,,,,No
608149,Office,Office,1844 W Ferry Rd,,,,Naperville,Illinois,60563,,,,Chicago,Western East-West,,Office,Office,,A,,"289,890",Existing,,,100%,0,,MBRE,Cushman & Wakefield,W.P. Carey Inc.,,DuPage,,,41.805396,-88.198477,Suburban,,,No,No,,No,No,,Yes- Full,No,Single-Tenant,10,Mid-Rise,"28,989",,,,,,,,,,,,,,,,,,,,,No,,"17-09-341-001-0000, 17-09-341-003-0000, 17-09-341-004-0000, 17-09-341-005-0000, 17-09-341-006-0000, 17-09-341-007-0000, 17-09-341-008-0000, 17-09-341-009-0000, 17-09-341-010-0000",,,1/1/1990,1,1990,1/1/1992,1,1992,,,,,,,,,,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
554941,Office,Office,18440 Thompson Ct,,,,Tinley Park,Illinois,60477,,,,Chicago,South Suburbs,,Office,Office,,A,,"40,004",Existing,,,100%,0,,Spectrum Real Estate Properties,NAI Hiffman,Spear Street Capital,,Cook,,,41.555775,-87.807665,Outer Suburbs,,,No,No,,No,No,,No,No,Multi-Tenant,2,Low-Rise,"20,002",,,,,,,,,,,,2.05,80,,,,,,,,No,,17-16-216-009-0000,,2,,,,1/1/2007,1,2007,,,,,,,,,,,,,,,,,,No,,,,No,,,No,20,34,,,,No,,,,No
28419,Office,Mixed-Use,1849 Green Bay Rd,,,,Highland Park,Illinois,60035,Renaissance Place North,Renaissance Place,,Chicago,North Lake County,,Office,Mixed-Use,,A,,"137,138",Existing,"137,138","34,284",100%,0,,Hamilton Partners,Packaging Corporation of America,601W Companies,,Lake,,"Lake County-Kenosha County, IL-WI Metropolitan Division",42.186181,-87.802434,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,3,Low-Rise,"45,713",,,,,,,,,,,Structured Parking,2.34,321,,,,,,,,No,No,"01-01-103-003-0000, 01-01-103-004-0000","B-5, Highland Park",,1/1/1999,1,1999,1/1/2000,1,2000,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,Retail,No,,,,No
586499,Office,Office,1851 Silver Cross Blvd,,,,New Lenox,Illinois,60451,,,,Chicago,South Suburbs,,Office,Office,,A,,"40,000",Under Construction,,,,"23,400",,Imperial Realty Company,Walton Street Capital,JMS Capital Group,,Will,,,41.544312,-87.986261,Outer Suburbs,,,No,No,,No,No,,,No,,2,Low-Rise,"20,000",,,,,,,,,,,,5,,,,,,,,,No,,,,,,,,1/1/2020,1,2020,,,,,,,,,,,,,,,,,,No,,,,No,,,No,6,19,,,,No,,,,No
541877,Office,Office,1870 Silver Cross Blvd,,,,New Lenox,Illinois,60451,Silver Cross Health Ctr & Pro Bldg,,,Chicago,South Suburbs,,Office,Office,,A,,"56,000",Existing,,,100%,0,,,Piedmont Office Realty Trust,Equitable Companies,,Will,,,41.543435,-87.985944,Outer Suburbs,,,No,No,,No,No,,No,No,Multi-Tenant,2,Low-Rise,"28,000",,,,,,,,,,,,5,180,,,,,,2017,$3.83,No,,06-29-303-010,,1,,,,1/1/2009,1,2009,,,,,,,,,,,,,,,,,,No,,,,No,,,No,6,19,,,,No,,,,No
530217,Office,Office,1875 Silver Cross Blvd,,,,New Lenox,Illinois,60451,,,,Chicago,South Suburbs,,Office,Office,,A,,"40,000",Under Construction,,,,0,,Westpoint Commercial Realty,Millbrook Real Estate Company,ADP Inc/Adp Inc R Singer,,Will,,,41.532473,-87.985878,Outer Suburbs,,,No,No,,No,No,,,No,Multi-Tenant,2,Low-Rise,"20,000",,,,,,,,,,,,,,,,,,,,,No,,08-04-300-021,,,,,,1/1/2020,1,2020,,,,,,,,,,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
542015,Office,Office,1890 Silver Cross Blvd,,,,New Lenox,Illinois,60451,Silver Cross Hospital Medical Services Bldg,,,Chicago,South Suburbs,,Office,Office,,A,,"174,627",Existing,,,100%,0,$14.00,Lincoln Property Company,JLL,"Radiological Society of North America, Inc.,",,Will,,,41.544235,-87.986012,Outer Suburbs,,,No,No,,No,No,,No,No,Multi-Tenant,5,Low-Rise,"34,925",,,,,,,,,,,,5,0,,,,,,2017,$2.89,No,,05-16-316-004,,,,,,1/1/2011,1,2011,,,,,,,,,,,,,,Conference / meeting center,,,,No,,,,No,,,No,6,19,,,,No,,,,No
608100,Office,Office,18900 Panduit Dr,,,,Tinley Park,Illinois,60487,Panduit World Headquarters,,,Chicago,South Suburbs,,Office,Office,,A,,"280,000",Existing,,,100%,0,,Lincoln Property Company,Hines,Blackstone Group,,Will,,,41.548496,-87.809461,Outer Suburbs,,,No,No,,No,No,,Yes- Full,Yes,Single-Tenant,5,Low-Rise,"56,000",,,,,,,,,,,,,,,,,,,,,No,,08-07-403-019-0000,,,1/1/2008,1,2008,1/1/2010,1,2010,,,,,,,,,,,,,,,,,,No,,,,No,,,No,,,,,,No,,,,No
28017,Office,Office,1899 W Winchester Rd,,,,Libertyville,Illinois,60048,,Pine Meadow Corporate Center,,Chicago,North Lake County,,Office,Office,,A,,"102,993",Existing,"102,993",,70%,"31,077",,CBRE,JLL,E. A. Staples & Associates LLC,,Lake,,,42.296138,-87.996049,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,3,Low-Rise,"31,077",,,,,,,,,,,,5,515,,,,,,,,No,No,06-24-303-002,"O-2, Libertyville",7,,,,9/1/1998,3,1998,,,,,,,,,,,,,Spec ground-up,,,,,No,,,,No,,More than 1 mile,No,19,18,,,,No,,,,No
570577,Office,Office,1899 W Winchester Rd,,,,Libertyville,Illinois,60048,,Pine Meadow Corporate Center,,Chicago,North Lake County,,Office,Office,,A,,"102,993",Existing,,,70%,"31,077",,NAI Global,,FD Stonewater,,Lake,,,42.296138,-87.996049,Suburban,,,No,No,,No,No,,No,No,Multi-Tenant,3,Low-Rise,"31,077",,,,,,,,,,,,5,515,,,,,,,,No,,,"O-2, Libertyville",7,,,,9/1/1998,3,1998,,,,,,,,,,,,,,,,,,No,,,,No,,,No,20,18,,,,No,,,,No
28432,Office,Office,18W140 Butterfield Rd,,,,Oakbrook Terrace,Illinois,60181,One Lincoln Centre,Lincoln Centre,,Chicago,Eastern East-West,Oak Brook,Office,Office,,A,,"317,525",Existing,"303,098",,79%,"68,156",$34.76,Cushman & Wakefield,GSA Great Lakes Region 5,CBRE Global Investors,,DuPage,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.846752,-87.984317,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,16,Mid-Rise,"17,088",,,,,,,,,,,Structured Parking,3.2,1134,,,,$11.01,$8.31,2018,$2.70,Yes,No,"17-08-443-026-0000, 17-08-443-027-0000, 17-08-443-028-0000, 17-08-443-029-0000",C,,1/1/1984,1,1984,1/1/1986,1,1986,,,,,,,,,,,,,Spec ground-up,,,,,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
4297,Office,Office,190 S LaSalle St,,,,Chicago,Illinois,60603,190 S LaSalle Street,,,Chicago,Central Loop,,Office,Office,,A,,"798,782",Existing,"798,782",,91%,"163,453",$37.02,Cushman & Wakefield,NexCore Group,JP Morgan Chase & Company,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",41.879717,-87.63261,CBD,,Urban,No,No,,No,No,Skyline,No,No,Multi-Tenant,40,Skyscraper,"22,773",,,,,,,,,,,Underground Garage,0.07,55,,,,$19.98,,2019,,Yes,Certified,"45-10-12-454-001.000-034, 45-10-12-454-002.000-034, 45-10-12-454-003.000-034, 45-10-12-454-004.000-034, 45-10-12-454-005.000-034, 45-10-12-454-006.000-034, 45-10-12-454-007.000-034, 45-10-12-454-008.000-034, 45-10-12-454-009.000-034, 45-10-12-454-010.000-034, 45-10-12-454-011.000-034, 45-10-12-454-012.000-034, 45-10-12-454-013.000-034, 45-10-12-454-014.000-034, 45-10-12-454-015.000-034, 45-10-12-454-016.000-034, 45-10-12-454-017.000-034, 45-10-12-454-018.000-034, 45-10-12-454-019.000-034, 45-10-12-454-020.000-034, 45-10-12-454-021.000-034, 45-10-12-454-022.000-034, 45-10-12-454-023.000-034","PD310, Chicago",,1/1/1985,1,1985,1/1/1986,1,1986,,,,,,,,,,,,,Spec ground-up,"Conference / meeting center, Fitness center, Lounge / Library / Study",,JLL,,No,Center,,,No,,2 Blocks,No,,,,,,No,,,,No
28434,Office,Office,1900 E Golf Rd,,,,Schaumburg,Illinois,60173,Centennial Center,,,Chicago,Northwest,Schaumburg,Office,Office,,A,,"276,215",Existing,"276,215",,84%,"51,486",,SVN,Zeller Realty Group,PGIM Real Estate,,Cook,,"Chicago-Aurora-Joliet, IL Metropolitan Division",42.051808,-88.03209,Suburban,,Suburban,No,No,,No,No,,No,No,Multi-Tenant,13,Mid-Rise,"21,247",,,,,,,,,,,Surface Lot,3.1,1191,,,,$12.00,$6.50,2014,$5.50,Yes,No,64-09-24-343-003.000-004,"B3, Schaumburg",,1/1/1978,1,1978,1/1/1980,1,1980,,,,,,,1/1/2014,1,2014,,,,Spec ground-up,,,HFF (dba JLL),,No,Center,,,No,,More than 1 mile,No,,,,,,No,,,,No
