PropertyID,Bldg Type,Bldg Subtype,Tenant,Tenant Industry Cluster,Tenant Industry,Tenant Sub Industry,Sublessor Company,Lease Industry Cluster,Lease Industry,Lease Sub Industry,Local Industry,Address,City,State,Zip,Bldg Name,Business Park,Market,Submarket,Micromarket,Bldg Class,Bldg Sub-class,Lease Size,Suite,Floor(s),View Space,Space Use Type,Space Use SubType,Space Condition,Dock Configuration Type,Term (mos),Date on Market,Sign Date,Commencement Date,Move-in Date,Expiration Date,Lease Type,Asking Rent,First Year Rent p.s.f.,Rent Type,Effective Rent p.s.f.,Average Rent p.s.f.,Escalation,Escalation Frequency,Escalation Type,Escalation Amount,Free Rent (mos),Free Rent ($),Free Rent Type,TIs p.s.f.,Improvement Comments,Renewal Option Date,Renewal Option Notification Date,Early Termination Notification Date,Submarket Cluster,Custom Cluster,Bldg Size,Bldg Status,Multi-floor?,Entire floor?,Transaction Type,Footprint,Previous Lease s.f.,Bldg Leasing Company,Agency Broker Company,Tenant Broker Company,Current Landlord,Property Management Company,Amenities,Amenity Comments,Lease Status,Encumbrances ?,Verification,Full Lease?,Followup Required?,Corp. HQ?,Total Lease Value,OpEx and Taxes p.s.f.,Taxes,Insurance,Parking Type,Parking Ratio,Parking Spaces,Parking Reserved Charges,Parking Unreserved Charges,Improvement Allowance Comments,Parking Secured,Construction Type,Construction Materials,Industrial AC,Crane Served?,Crane Count,Crane Capacity,Crane Hook Height,Crane Comments,Broke Ground Date,Build Date,Renovated Date,Latitude,Longitude,Most Expensive Street?,Prior Address,Prior Building Name,Prior Submarket,Tenant SIC Code,Tenant NAICS Code,Lease SIC Code,Lease NAICS Code
6219,Office,Office,Sevan Mulit-Site Solutions,,,,,,,,,980 N Michigan Ave,Chicago,Illinois,60611,One Magnificent Mile,,Chicago,North Michigan Avenue,,A,,"5,056","1280, 1290",12,,Office,,,,6,,11/25/2018,12/1/2018,12/1/2018,5/31/2019,Direct,,$17.00,N,,,Annual $0.00,Annual,Amount,0.0000,0,,Full Service Gross,$0.00,,,,,CBD,,"401,032",Existing,Yes,No,Renewal,,,Golub & Company,Colliers International,,Grupo JB,JLL,,,Expired,No,,No,No,No,,$0.00,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1978,1/1/1980,,41.900585,-87.624719,No,980 N Michigan Ave,One Magnificent Mile,North Michigan Avenue,,,,
5206,Office,Mixed-Use,Reed Smith,,,,,,,,,425 S Financial Pl,Chicago,Illinois,60605,425 S Financial Place,,Chicago,Central Loop,,A,,"1,373",,,,Office,,1st Generation,,25,,11/23/2018,4/1/2019,4/1/2019,4/30/2021,Direct,,$40.00,Full Service Gross,,,Stepped $1.00,Stepped,Amount,1.0000,0,,Full Service Gross,$0.00,,,,,CBD,,"1,041,292",Existing,No,No,New Lease,,,R2 Companies,Sterling Bay,,"Zeller Realty Group, Cindat",JLL,,,Occupied,No,,No,No,No,,$0.00,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1981,1/1/1984,1/1/2015,41.875732,-87.631973,No,,,,,,,
4587,Office,Office,NEC Display Solutions,Finance,Insurance (not health),Insurance (not health),,,,,,222 S Riverside Plz,Chicago,Illinois,60606,222 South Riverside,Riverside Plaza,Chicago,West Loop,,A,,"16,133",,9,,Office,,,,84,,11/20/2018,3/1/2019,3/1/2019,2/28/2026,Direct,,$25.50,NNN,,,Stepped 2.50%,Stepped,Percent,0.0250,10,,Full Service Gross,$45.00,,3/2/2026,,,CBD,,"1,179,399",Existing,No,No,Expansion,,,JLL,JLL,,"Zeller Realty Group, BDT Capital Partners",CBRE,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1968,1/1/1971,,41.878644,-87.639259,No,,,,,,,
28432,Office,Office,Centene Corporation,,,,,,,,,18W140 Butterfield Rd,Oakbrook Terrace,Illinois,60181,One Lincoln Centre,Lincoln Centre,Chicago,Eastern East-West,Oak Brook,A,,"8,290",1170,11,,Office,,,,109,,11/20/2018,4/1/2019,4/1/2019,4/30/2028,Direct,,$18.80,N,,,Stepped $0.56,Stepped,Amount,0.5600,0,,Full Service Gross,$0.00,,,,,Suburban,,"317,525",Existing,No,No,New Lease,,,Telos Group,JLL,JLL,"Alcion Ventures L.P., Alcion Ventures",EQ Office,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1984,1/1/1986,,41.846752,-87.984317,No,,,,,,,
4583,Office,Mixed-Use,KeyBank,,,,,,,,,222 Merchandise Mart Plz,Chicago,Illinois,60654,Merchandise Mart,The Mart,Chicago,River North,,A,,"2,410",142,1,,Retail,General Retail,,,60,,11/16/2018,2/1/2019,2/1/2019,1/31/2024,Direct,,$65.00,N,,,Stepped $1.30,Stepped,Amount,1.3000,0,,,$35.00,,2/1/2024,1/31/2023,,CBD,,"3,448,680",Existing,No,No,New to Market,,,Lincoln Property Company,JLL,JLL,Allstate Insurance,Vornado Realty Trust,,,Occupied,No,,No,No,No,,$0.00,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1927,1/1/1930,1/1/2005,41.888184,-87.635287,No,,,,,,,
29120,Office,Office,Howard Ruskin,"Construction, Machinery & Materials",Construction & Building Materials,Industrial Manufacturing,,,,,,555 Skokie Blvd,Northbrook,Illinois,60062,Combined Centre II,Combined Centre,Chicago,North Cook County,,A,,"2,728",340,3,,Office,,,,12,,11/12/2018,1/1/2019,1/1/2019,12/31/2019,Direct,,$16.00,N,,,Annual $0.00,Annual,Amount,0.0000,0,,,$0.00,,,,,Suburban,,"64,016",Existing,No,No,,,,Telos Group,JLL,,Grupo JB,JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1978,1/1/1979,,42.142406,-87.793434,No,,,,,,,
4216,Office,Office,Corporate Valuation Consulting,Professional and Business Services,"Accounting, Consulting, Research, Strategy and Advisory",Accounting and Consulting,,,,,,180 N Stetson Ave,Chicago,Illinois,60601,Two Prudential Plaza,Prudential Plaza,Chicago,East Loop,,A,,"32,399",,"22, 23",,Office,,,,96,,11/12/2018,12/1/2022,12/1/2022,11/30/2030,Direct,,$27.25,N,,,Stepped $0.68,Stepped,Amount,0.6800,8,,,$72.72,,12/1/2030,11/30/2029,,CBD,,"978,515",Existing,No,Yes,,,,JLL,JLL,JLL,"Fulcrum Asset Advisors, MJH Corporate Center I LLC",JLL,,,Signed,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1988,1/1/1990,1/1/2017,41.88535,-87.622354,No,,,,,,,
28806,Office,Office,AHMA,,,,,,,,,3025 Highland Pky,Downers Grove,Illinois,60515,Highland Landmark II,Highland Landmark,Chicago,Eastern East-West,,A,,"10,277",,8,,Office,,,,54,,11/12/2018,4/1/2019,4/1/2019,9/30/2023,Direct,,$18.45,NNN,,,Stepped $0.50,Stepped,Amount,0.5000,5,,Full Service Gross,$22.50,,10/1/2023,,,Suburban,,"284,278",Existing,No,No,Expansion,Growing,,JLL,GlenStar Properties,Swearingen,UBS,Vornado Realty Trust,,,Occupied,No,,No,No,No,,$18.45,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1996,1/1/1998,,41.834171,-88.004722,No,,,,,,,
5375,Office,Office,Sheridan Road Financial,,,,,,,,,515 N State St,Chicago,Illinois,60611,Five One Five,,Chicago,North Michigan Avenue,,A,,"24,203",300,3,,Office,Office,,,132,,11/12/2018,8/1/2019,8/1/2019,7/31/2030,Direct,,$26.00,N,,,Stepped $0.72,Stepped,Amount,0.7200,12,,Full Service Gross,$15.28,,8/1/2030,7/31/2029,,CBD,,"684,989",Existing,No,No,New Lease,,,Tishman Speyer,Colliers International,JLL,Sheffield Management,JLL,,,Occupied,No,,No,No,No,,$0.00,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1988,1/1/1990,,41.891409,-87.627157,No,,,,,,,
5206,Office,Mixed-Use,Kinsale Holdings,,,,,,,,,425 S Financial Pl,Chicago,Illinois,60605,425 S Financial Place,,Chicago,Central Loop,,A,,"5,153",,,,Office,,,,24,,11/9/2018,1/1/2019,1/1/2019,1/1/2021,Direct,,$24.25,N,,,Stepped $0.61,Stepped,Amount,0.6100,2,,,$0.00,,,,,CBD,,"1,041,292",Existing,No,No,,,,JLL,Bentley Forbes,CBRE,Beacon Capital Partners,Hines,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1981,1/1/1984,1/1/2015,41.875732,-87.631973,No,,,,,,,
4587,Office,Office,Restoration Hardware Holdings Inc,,,,,,,,,222 S Riverside Plz,Chicago,Illinois,60606,222 South Riverside,Riverside Plaza,Chicago,West Loop,,A,,"38,369",3400,34,,Office,,,,140,,11/8/2018,5/1/2019,5/1/2019,1/1/2031,Direct,,$27.00,NNN,,,Stepped $0.81,Stepped,Amount,0.8100,9,,,$82.08,,,,,CBD,,"1,179,399",Existing,No,No,,,,GlenStar Properties,CBRE,,"Callahan Capital Properties, Ivanhoé Cambridge",JLL,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1968,1/1/1971,,41.878644,-87.639259,No,,,,,,,
3136,Office,Office,CFTenantCompName,Nonprofit,Association,Association,,,,,,1 N Franklin St,Chicago,Illinois,60606,PNC Centre at One North Franklin,,Chicago,West Loop,,A,,"13,131",,,,Office,,,,12,,11/7/2018,2/1/2019,2/1/2019,1/31/2020,Direct,,$27.69,N,,,$0.00,,Amount,0.0000,0,,,$0.00,,,,,CBD,,"634,747",Existing,No,No,,,,JLL,Avison Young,,AFL-CIO Building Investment Trust,MB Real Estate Services,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1989,1/1/1991,,41.882284,-87.634983,No,,,,,,,
3136,Office,Office,Analysis Group,,,,,,,,,1 N Franklin St,Chicago,Illinois,60606,PNC Centre at One North Franklin,,Chicago,West Loop,,A,,"7,315",1800,18,,Office,,,,40,,11/5/2018,3/1/2019,3/1/2019,6/30/2022,Direct,,$22.00,N,,,Stepped $0.66,Stepped,Amount,0.6600,3,,,$0.00,,8/2/2022,8/1/2021,,CBD,,"634,747",Existing,No,No,,,,Golub & Company,Zeller Realty Group,JLL,Dougherty Real Estate Equity Advisors LLC,Piedmont Office Realty Trust,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1989,1/1/1991,,41.882284,-87.634983,No,,,,,,,
6219,Office,Office,Chicago Transit Authority,,,,,,,,,980 N Michigan Ave,Chicago,Illinois,60611,One Magnificent Mile,,Chicago,North Michigan Avenue,,A,,"2,370",1525,15,,Office,,,,36,,11/5/2018,1/1/2019,1/1/2019,12/31/2021,Direct,,$18.00,N,,,Stepped $0.50,Stepped,Amount,0.5000,0,,,$0.00,,,,,CBD,,"401,032",Existing,No,No,,,,Hines,JLL,,"LaSalle Investment Management, Bayerische Versorgungskammer (BVK)","EQ Office Management, LLC",,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1978,1/1/1980,,41.900585,-87.624719,No,,,,,,,
4655,Office,Office,Net Retailers,Finance,Real Estate,CoWorking/Flexible Space,,,,,,233 S Wacker Dr,Chicago,Illinois,60606,Willis Tower,,Chicago,West Loop,Wacker West,A,,"17,901",,3,,Office,Coworking,,,185,,11/5/2018,10/15/2019,10/15/2019,3/14/2035,Direct,,$50.00,Full Service Gross,,,Stepped $1.25,Stepped,Amount,1.2500,5,,Full Service Gross,$190.00,,,,,CBD,,"3,781,045",Existing,No,Yes,Expansion,,,JLL,CBRE,,"Alcion Ventures L.P., Alcion Ventures",JLL,,,Occupied,No,,No,No,Yes,,$0.00,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1970,1/1/1973,8/1/2019,41.878859,-87.636016,Yes,,,,,,,
140705,Office,Creative,Cooper's Hawk,,,,,,,,,444 N Wells St,Chicago,Illinois,60654,444 North Wells,,Chicago,River North,,A,,"4,374",601,6,,Office,,,,41,,11/4/2018,12/1/2018,12/1/2018,4/30/2022,Sublease,,$24.00,NNN,,,Stepped $0.50,Stepped,Amount,0.5000,1,,,$0.00,,,,,CBD,,"56,741",Existing,No,No,New to Market,,,CBRE,Tishman Speyer,JLL,Balfour Pacific,JLL,,,Occupied,No,,No,No,No,,$0.00,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1903,1/1/1904,1/1/2005,41.890555,-87.634404,No,,,,,,,
29400,Office,Office,"JDA eHealth Systems, Inc.",Professional and Business Services,"Accounting, Consulting, Research, Strategy and Advisory",Accounting and Consulting,,,,,,8755 W Higgins Rd,Chicago,Illinois,60631,8755 West Higgins,O'Hare Plaza,Chicago,O'Hare,,A,,"4,542",250,2,,Office,,,,117,,11/1/2018,2/1/2019,2/1/2019,10/31/2028,Direct,,$24.04,Full Service Gross,,,Annual 1.93%,Annual,Percent,0.0193,19,,,$0.00,,11/1/2028,11/1/2027,,Suburban,,"232,944",Existing,No,No,,,,JLL,Hines,,Fulcrum Asset Advisors,,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1984,1/1/1986,,41.98712,-87.845824,No,,,,,,,
5319,Office,Office,IRH Capital,Technology,Software,,CBRE,Technology,Software,,,500 W Madison St,Chicago,Illinois,60661,Accenture Tower,,Chicago,West Loop,,A,,"36,577",3300,33,,Office,Office,2nd Generation,,32,,11/1/2018,11/1/2018,11/1/2018,6/30/2021,Sublease,,,Full Service Gross,,,,Annual,Percent,,,,,,,,,,CBD,,"1,369,689",Existing,No,Yes,Relocation,Growing,,Golub & Company,Tishman Speyer,,"Fulcrum Asset Advisors, MJH Corporate Center I LLC",Millbrook Real Estate Company,,,Occupied,No,,No,Yes,Yes,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1984,1/1/1987,,41.88295,-87.640182,No,,,,,,,
3143,Office,Office,Ann & Robert H. Lurie Children's Hospital of Chicago,,,,,,,,,1 S Wacker Dr,Chicago,Illinois,60606,One South Wacker,,Chicago,West Loop,Wacker West,A,,"2,855",3100,31,,Office,Office,,,84,,11/1/2018,11/1/2018,11/1/2018,10/31/2025,Sublease,,$26.50,NNN,,,Stepped $1.00,Stepped,Amount,1.0000,0,,,$0.00,,,,,CBD,,"1,195,170",Existing,No,No,,,,JLL,Colliers International,,Mirae Asset Global Investment,"Calamos Real Estate, LLC",,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1979,1/1/1982,,41.88164,-87.636287,Yes,,,,,,,
28755,Office,Office,The Headquarters Hairstyling for Men,Professional and Business Services,"Accounting, Consulting, Research, Strategy and Advisory",Accounting and Consulting,,Professional and Business Services,"Accounting, Consulting, Research, Strategy and Advisory",Accounting and Consulting,,28100 Torch Pkwy,Warrenville,Illinois,60555,Cantera Meadows West,,Chicago,Western East-West,,A,,"84,000",,4,,,,,,91,,11/1/2018,9/16/2020,9/16/2020,,Direct,,$13.15,N,,,Annual 1.00%,Annual,Percent,0.0100,7,,,$40.00,,,,,Suburban,,"203,842",Existing,No,No,Renewal,Stable,84000,Telos Group,R2 Companies,,Higgins Development Partners,JLL,,,Occupied,No,,No,Yes,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1995,1/1/1997,1/1/2011,41.811871,-88.169075,No,28100 Torch Pkwy,Cantera Meadows West,Western East-West,,,,
28865,Office,Office,Red Hat,Technology,General Technology,,,Technology,General Technology,,,3333 Warrenville Rd,Lisle,Illinois,60532,Central Park of Lisle II,Central Park of Lisle,Chicago,Western East-West,,A,,"2,096",155,1,,Office,Office,,,63,,11/1/2018,11/1/2018,11/1/2018,1/31/2024,Direct,,$22.00,N,,,Annual 3.00%,Annual,Percent,0.0300,3,,Full Service Gross,$0.00,,,,,Suburban,,"311,912",Existing,No,No,Relocation,,,CBRE,Cushman & Wakefield,JLL,Elad Canada Inc.,Tishman Speyer,,,Occupied,No,,No,Yes,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1998,1/1/2000,,41.80889,-88.11638,No,,,,,,,
5243,Office,Office,XR Trading,,,,,,,,Law Firm,455 N Cityfront Plaza Dr,Chicago,Illinois,60611,NBC Tower,,Chicago,North Michigan Avenue,,A,,"78,081",3600,36,,Office,Office,,,,,11/1/2018,,,,Direct,,,N,,,,Annual,Percent,,,,,,,,,,CBD,,"896,770",Existing,No,No,Renewal,Growing,,JLL,Hines,JLL,Zeller Realty Group,JLL,,,Occupied,No,,No,Yes,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1986,1/1/1988,,41.889804,-87.621084,No,455 N Cityfront Plaza Dr,NBC Tower,North Michigan Avenue,,,,
29240,Office,Office,American College of Healthcare Executives,Finance,Real Estate,Real Estate Services,,,,,,700 Oakmont Ln,Westmont,Illinois,60559,700 Oakmont,Oakmont Point,Chicago,Eastern East-West,,A,,"66,996",,,,Office,Office,1st Generation,,132,,10/31/2018,9/1/2019,9/1/2019,8/31/2030,Direct,,$19.00,N,,,Stepped $0.48,Stepped,Amount,0.4800,12,,Full Service Gross,$55.00,,9/1/2030,8/31/2029,,Suburban,,"256,767",Existing,No,No,New Lease,Stable,,JLL,Hamilton Partners,,Barings Real Estate Advisors,JLL,,,Occupied,No,,No,Yes,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1987,1/1/1989,,41.821629,-87.957611,No,,,,,,,
28509,Office,Office,Sage Private Wealth Group,,,,,,,,,2001 Spring Rd,Oak Brook,Illinois,60523,Commerce Plaza I,Commerce Plaza,Chicago,Eastern East-West,Oak Brook,A,,"7,668",,2,,Office,,,,64,,10/31/2018,11/1/2019,11/1/2019,2/28/2025,Direct,,$22.50,NNN,,,Stepped $0.56,Stepped,Amount,0.5600,4,,,$13.00,,3/1/2025,6/1/2024,,Suburban,,"187,189",Existing,No,Yes,,,,JLL,Lincoln Property Company,,Sheffield Management,MCZ Development Corporation,,,Signed,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1978,1/1/1980,1/1/1987,41.850624,-87.947233,No,,,,,,,
29398,Office,Office,V3 Transportation,,,,,,,,,8745 W Higgins Rd,Chicago,Illinois,60631,8745 West Higgins,O'Hare Plaza,Chicago,O'Hare,,A,,"3,058",235,,,Office,,,,12,,10/31/2018,11/1/2018,11/1/2018,10/31/2019,Direct,,$28.00,Full Service Gross,,,$0.00,,Amount,0.0000,0,,,$0.00,,,,,Suburban,,"117,299",Existing,No,No,,,,JLL,Hamilton Partners,,"LaSalle Investment Management, Bayerische Versorgungskammer (BVK)",GlenStar Properties,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1969,1/1/1971,1/1/1997,41.985931,-87.845223,No,,,,,,,
5406,Office,Office,Tastyworks,Professional and Business Services,"Accounting, Consulting, Research, Strategy and Advisory",Other,,,,,,525 W Van Buren St,Chicago,Illinois,60607,Congress Center,,Chicago,West Loop,,A,,"4,528",,,,Office,,,,75,,10/31/2018,5/1/2021,5/1/2021,7/31/2027,Direct,,$26.50,NNN,,,Stepped $0.50,Stepped,Amount,0.5000,2,,,$20.00,,8/1/2027,7/31/2026,,CBD,,"522,089",Existing,No,No,,,,JLL,JLL,JLL,Hinsdale Management,Hamilton Partners,,,Signed,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1998,12/1/2000,,41.876436,-87.640254,No,,,,,,,
6219,Office,Office,"Angelo, Gordon & Company",Professional and Business Services,Business Services,Other,,,,,,980 N Michigan Ave,Chicago,Illinois,60611,One Magnificent Mile,,Chicago,North Michigan Avenue,,A,,"1,714",1260,NA,,Office,,,,24,,10/31/2018,1/1/2019,1/1/2019,12/31/2020,Direct,,$13.50,NNN,,,$0.00,,Amount,0.0000,3,,,$0.00,,,,,CBD,,"401,032",Existing,No,No,Renewal,,,JLL,JLL,,Hinsdale Management,EQ Office,,,Occupied,No,,No,No,No,,$0.00,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1978,1/1/1980,,41.900585,-87.624719,No,980 N Michigan Ave,One Magnificent Mile,North Michigan Avenue,,,,
6219,Office,Office,Impact House,,,,,,,,,980 N Michigan Ave,Chicago,Illinois,60611,One Magnificent Mile,,Chicago,North Michigan Avenue,,A,,"1,748",1090,NA,,Office,,,,24,,10/31/2018,1/1/2019,1/1/2019,12/31/2020,Direct,,$13.50,NNN,,,$0.00,,Amount,0.0000,3,,,$0.00,,,,,CBD,,"401,032",Existing,No,No,Renewal,,,Colliers International,GlenStar Properties,,R2 Companies,Tishman Speyer,,,Occupied,No,,No,No,No,,$0.00,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1978,1/1/1980,,41.900585,-87.624719,No,980 N Michigan Ave,One Magnificent Mile,North Michigan Avenue,,,,
554941,Office,Office,Peerless Network,,,,,,,,,18440 Thompson Ct,Tinley Park,Illinois,60477,,,Chicago,South Suburbs,,A,,"3,766",109,1,,Office,,,,32,,10/30/2018,11/15/2018,11/15/2018,6/30/2021,Sublease,,$14.00,NNN,,,$0.00,,Amount,0.0000,1,,,$0.00,,,,,Outer Suburbs,,"40,004",Existing,No,No,New to Market,,,Golub & Company,JLL,JLL,Mirae Asset Global Investment,Piedmont Office Realty Trust,,,Occupied,No,,No,No,No,,$0.00,,,,,,,,,No,,,,,,,,,,1/1/2007,,41.555775,-87.807665,No,,,,,,,
6219,Office,Office,Design Science Consulting Inc.,,,,,,,,,980 N Michigan Ave,Chicago,Illinois,60611,One Magnificent Mile,,Chicago,North Michigan Avenue,,A,,"1,835",1115 and 1122,11,,Office,,,,12,,10/30/2018,11/1/2018,11/1/2018,10/31/2019,Direct,,$15.50,Full Service Gross,,,$0.00,,Amount,0.0000,0,,,$0.00,,,,,CBD,,"401,032",Existing,No,No,Renewal,,,JLL,CBRE,,Intercontinental,JLL,,,Occupied,No,,No,No,No,,$0.00,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1978,1/1/1980,,41.900585,-87.624719,No,980 N Michigan Ave,One Magnificent Mile,North Michigan Avenue,,,,
28667,Office,Office,Arthur J Gallagher,,,,,,,,,25 NW Point Blvd,Elk Grove Village,Illinois,60007,25 NW Point,,Chicago,Northwest,,A,,"4,093",525,5,,Office,Office,,,35,,10/29/2018,11/1/2018,11/1/2018,9/30/2021,Direct,,$16.00,Full Service Gross,,,Annual 2.00%,Annual,Percent,0.0200,0,,,$0.00,,,,,Suburban,,"207,136",Existing,No,No,Relocation,,,Zeller Realty Group,JLL,,Blackstone Group,EQ Office,,,Occupied,No,,No,Yes,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1987,1/1/1989,,42.032318,-87.984352,No,,,,,,,
29046,Office,Office,Microflex,,,,,,,,,500 Skokie Blvd,Northbrook,Illinois,60062,Combined Centre I,Combined Centre,Chicago,North Cook County,,A,,924,150,,,Office,,,,39,,10/25/2018,12/1/2018,12/1/2018,2/28/2022,Direct,,$16.00,Full Service Gross,,,Stepped $0.50,Stepped,Amount,0.5000,3,,,$0.00,,,,,Suburban,,"99,138",Existing,No,No,,,,Cushman & Wakefield,JLL,Savills,Zeller Realty Group,NAI Hiffman,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1977,1/1/1978,1/1/1990,42.142033,-87.797516,No,,,,,,,
5080,Office,Office,Clarus Therapeutics,,,,,,,,,400 N Michigan Ave,Chicago,Illinois,60611,Wrigley South Tower,Wrigley Building,Chicago,North Michigan Avenue,,A,,957,S1660,16,,Office,,,,66,,10/25/2018,1/1/2019,1/1/2019,6/30/2024,Direct,,$42.00,NNN,,,Stepped $0.50,Stepped,Amount,0.5000,3,,,$27.00,,,,,CBD,,"161,262",Existing,No,No,New to Market,,,Telos Group,Bentley Forbes,Savills,Hamilton Partners,JLL,,,Occupied,No,,No,No,No,,$0.00,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1919,1/1/1921,1/1/2015,41.88941,-87.625053,No,,,,,,,
4877,Office,Office,"Wood, Smith, Henning & Berman",,,,,,,,,311 S Wacker Dr,Chicago,Illinois,60606,311 South Wacker,,Chicago,West Loop,Wacker West,A,,"2,641",550,5,,Office,Office,1st Generation,,60,,10/24/2018,11/1/2018,11/1/2018,10/31/2023,Direct,,$22.00,N,,,Stepped 2.50%,Stepped,Percent,0.0250,4,,Full Service Gross,$85.00,,,,,CBD,,"1,313,315",Existing,No,No,New Lease,,,Hamilton Partners,Transwestern,JLL,"LaSalle Investment Management, Bayerische Versorgungskammer (BVK)",EQ Office,,,Occupied,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1987,1/1/1990,,41.877496,-87.636165,Yes,,,,,,,
4587,Office,Office,Law Office of David A. King P.C.,,,,,,,,,222 S Riverside Plz,Chicago,Illinois,60606,222 South Riverside,Riverside Plaza,Chicago,West Loop,,A,,"9,990",1870,18,,Office,,,,132,,10/23/2018,12/1/2019,12/1/2019,11/30/2030,Direct,,$26.50,N,,,Stepped 3.00%,Stepped,Percent,0.0300,12,,Full Service Gross,$85.00,,,,,CBD,,"1,179,399",Existing,No,No,New Lease,,,Transwestern,JLL,Panici Commercial,Zeller Realty Group,MB Real Estate Services,,,Signed,No,,No,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1968,1/1/1971,,41.878644,-87.639259,No,,,,,,,
29022,Office,Office,Anderson Mikos Architects,Health,Medical Equipment and Supplies,,,Health,Medical Equipment and Supplies,,,485 E Half Day Rd,Buffalo Grove,Illinois,60089,Millbrook 485,Millbrook Business Center,Chicago,North Lake County,,A,,"18,829",100,1,,Office,Office,,,,,10/23/2018,,,,Sublease,,,Full Service Gross,,,,Annual,Percent,,,,,,,,,,Suburban,,"139,088",Existing,No,No,,,,Colliers International,JLL,CBIZ Gibraltar Real Estate Services LLC,601W Companies,EQ Office,,,Signed,No,,No,Yes,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1999,1/1/2001,,42.195788,-87.944055,No,,,,,,,
3702,Office,Office,Robinson Curly Clayton,Technology,Software,Software,,Technology,Software,Software,,130 E Randolph St,Chicago,Illinois,60601,One Prudential Plaza,Prudential Plaza,Chicago,East Loop,,A,,"23,429",2900,29,,Office,Office,1st Generation,,132,,10/22/2018,2/1/2019,2/1/2019,1/31/2030,Direct,,$27.00,N,,,Annual 2.50%,Annual,Percent,0.0250,11,,Full Service Gross,$85.00,,,,,CBD,,"1,226,092",Existing,No,Yes,New Lease,Growing,,Hamilton Partners,Hines,,CIM Group,JLL,,,Occupied,No,,Yes,No,No,,,,,,,,,,,No,Spec ground-up,,,,,,,,1/1/1952,1/1/1955,1/1/2015,41.884841,-87.623262,No,,,,,,,
28564,Office,Office,EN Engineering,Finance,Insurance (not health),Insurance (not health),,,,,,215 Shuman Blvd,Naperville,Illinois,60563,Park Plaza,,Chicago,Western East-West,,A,,"108,334","200,300,400",2-4,,Office,Office,,,60,,10/19/2018,1/1/2019,1/1/2019,12/31/2023,Direct,,$13.00,NNN,,,Annual $0.50,Annual,Amount,0.5000,0,,Full Service Gross,$10.00,,,,,Suburban,,"210,774",Existing,Yes,Yes,Renewal,Shrinking,,JLL,Cushman & Wakefield,,"Angelo, Gordon & Company",Lincoln Property Company,,,Occupied,No,,Yes,Yes,No,,$12.32,,,,,,,,,No,Spec ground-up,,,,,,,,7/1/1980,1/1/1982,1/1/2008,41.804554,-88.148811,No,215 Shuman Blvd,Park Plaza,Western East-West,,,,
