PropertyID,Address ,Building Name,Suite,City,State,Postal Code,Market ,Sub Market Cluster,Sub Market,Micro Market,Property Type,Building Type,Building Sub Type,Building Sub Specialty,Building Class,Building Sub Class,Building Status,Space Type,Availability Type,Space Condition,Build Out Condition,Condition,Floors,Is Available,Is Vacant,Is Full Floor?,Is Full Building?,Is Divisibile?,View Space,Min Available s.f.,Max Available s.f.,Rent Low,Rent High,Rent Type,Sale Price,Floor Contig s.f.,Large Block (Bldg Contig) s.f.,Calculated Bldg Contig s.f.,Bldg Contig Rent,Operating Expenses p.s.f.,Taxes p.s.f.,Common Area Maintenance p.s.f.,Date on Market,Vacating Tenant Company,Date Vacant,New Tenant,Move In Date,Earliest Move In Timing,Earliest Move in Date,Minimum Lease Term Months,Maximum Lease Term Months,In Statistics?,Sublessor Company,Listing Broker Company,Amenities,Amenity Comments,Building Size,Building Primary Owner,Column Spacing Width,Column Spacing Depth,Building Location
3223,101 N Wacker Dr,101 North Wacker,,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Sublet,For Lease,,,,3rd,Yes,Yes,No,No,No,,800,800,$35.60,$39.60,Full Service Gross,,800,800,"17,426",,$8.24,$7.66,,5/7/2019,,,,,Vacant,,,,Yes,,CBRE,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Sublet,For Lease,,,,3rd,Yes,Yes,No,No,No,,"2,400","2,400",$21.00,$24.00,Full Service Gross,,"2,400","2,400","17,426",,$8.24,$7.66,,5/7/2019,,,,,Vacant,,,,Yes,,CBRE,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,605,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,Excellent,6th,Yes,Yes,No,No,No,,"1,180","1,180",$40.00,$45.00,Modified Gross,,"1,180","1,180","17,426",,$8.24,$7.66,,5/7/2019,,,,,Vacant,,,,Yes,,JLL,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,610,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,Excellent,6th,Yes,Yes,No,No,No,,"1,097","1,097",$33.21,$35.21,Modified Gross,,"1,097","1,097","17,426",,$8.24,$7.66,,5/7/2019,,,,,Vacant,,,,Yes,,JLL,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,611,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,Excellent,6th,Yes,Yes,No,No,No,,"1,025","1,025",$30.21,$31.21,Modified Gross,,"1,025","1,025","17,426",,$8.24,$7.66,,5/7/2019,,,,,Vacant,,,,Yes,,JLL,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,612,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,Excellent,6th,Yes,Yes,No,No,No,,"1,857","1,857",$44.00,$47.00,Modified Gross,,"1,857","1,857","17,426",,$8.24,$7.66,,5/7/2019,,,,,Vacant,,,,Yes,,JLL,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,614,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,6th,No,No,No,No,No,,"1,099","1,099",$26.50,$29.50,Full Service Gross,,"1,099","1,099","17,426",$40.00,,,,4/2/2015,,,,2/23/2019,,,,,Yes,,JLL,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,616,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,6th,No,No,No,No,No,,"1,900","1,900",$23.00,$28.00,Full Service Gross,,"1,900","1,900","17,426",$40.00,,,,8/4/2015,,,,2/23/2019,,,,,Yes,,JLL,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,606,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,6th,No,No,No,No,No,,"1,831","1,831",,$2.00,Full Service Gross,,"1,831","1,831","17,426",$40.00,,,,7/5/2017,,,,2/23/2019,,,0,0,Yes,,JLL,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,613,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,6th,No,No,No,No,No,,"1,543","1,543",$24.00,$27.00,Full Service Gross,,"1,543","1,543","17,426",$40.00,,,,6/12/2018,,,,1/1/2019,TBD,1/1/2019,0,0,Yes,,,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,615,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,6th,No,No,No,No,No,,"1,609","1,609",$21.00,$26.00,Full Service Gross,,"1,609","1,609","17,426",$40.00,,,,7/24/2018,,,,1/1/2019,TBD,1/1/2019,0,0,Yes,,,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,607,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,6th,Yes,Yes,No,No,No,,"1,168","1,168",$27.67,$29.67,Full Service Gross,,"1,168","1,168","17,426",$40.00,,,,7/24/2018,,,,,Vacant,,0,0,Yes,,JLL,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,603,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,6th,No,No,No,No,No,,"1,117","1,117",$26.92,$30.92,Full Service Gross,,"1,117","1,117","17,426",$40.00,,,,7/5/2017,,,,1/1/2019,60 Days,,,,Yes,,,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,608,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,6th,No,No,No,No,No,,"1,267","1,267",$30.21,$34.21,Full Service Gross,,"1,267","1,267","17,426",$40.00,,,,7/5/2017,,,,1/1/2019,TBD,1/1/2019,,,Yes,,,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,605/606,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,6th,No,No,No,No,Yes,,"1,180","3,011",$54.00,$56.00,Full Service Gross,,"3,011","3,011","17,426",$40.00,,,,7/5/2017,,,,1/1/2019,TBD,1/1/2019,,,Yes,,,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,1150,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,11th,No,No,No,No,No,,"9,456","9,456",,$5.00,N,,"9,456","9,456","17,426",$25.50,,,,10/7/2015,,,,1/1/2019,TBD,1/1/2019,,,Yes,,,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,1150,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,11th,No,No,No,No,No,,"4,978","4,978",$39.50,$41.50,N,,"4,978","4,978","17,426",$25.50,,,,8/20/2018,,,,1/17/2019,Specific Date,1/17/2019,0,0,Yes,,JLL,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,1150-1160,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Spec,,11th,Yes,Yes,No,No,Yes,,"4,478","9,456",$39.50,$42.50,N,,"9,456","9,456","17,426",$25.50,,,,8/20/2018,,,,,Vacant,,0,0,Yes,,JLL,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,1200,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,,12th,No,No,No,No,No,,"9,140","9,140",$27.44,$31.44,N,,"9,140","9,140","17,426",$25.00,,,,3/19/2012,,,,1/1/2019,TBD,1/1/2019,,,Yes,,,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,1850,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,18th,Yes,Yes,No,No,No,,"4,463","4,463",$27.00,$28.00,N,,"4,463","4,463","17,426",$25.50,,,,8/20/2018,,,,,Vacant,,0,0,Yes,,,,,"599,503",LaSalle Investment Management,,,
3223,101 N Wacker Dr,101 North Wacker,1860,Chicago,Illinois,60606,Chicago,CBD,West Loop,Wacker West,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,18th,No,No,No,No,No,,"6,815","6,815",$20.75,$21.75,N,,"6,815","6,815","17,426",$25.50,,,,8/20/2018,,,,3/17/2019,Specific Date,3/17/2019,0,0,Yes,,JLL,,,"599,503",LaSalle Investment Management,,,
28039,1011 Warrenville Rd,Arboretum Lakes West,150,Lisle,Illinois,60532,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,Excellent,1st,Yes,Yes,No,No,No,,"1,814","1,814",$15.50,$19.50,Full Service Gross,,"2,780","1,814","15,982",,,,,5/20/2019,,,,,Vacant,,,,Yes,,Hamilton Partners,,,"188,675",Millbrook Real Estate Company,,,
28039,1011 Warrenville Rd,Arboretum Lakes West,110,Lisle,Illinois,60532,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,1st,No,Yes,No,No,No,,"4,790","4,790",$0.00,$2.00,N,,"4,790","4,790","15,982",$16.00,,,,10/1/2018,,,,,30 Days,,0,0,Yes,,,,,"188,675",Millbrook Real Estate Company,,,
28039,1011 Warrenville Rd,Arboretum Lakes West,160,Lisle,Illinois,60532,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,1st,Yes,Yes,No,No,No,,966,966,$25.00,$28.00,N,,966,966,"15,982",$16.00,,,,11/2/2017,,,,,Vacant,,,,Yes,,,,,"188,675",Millbrook Real Estate Company,,,
28039,1011 Warrenville Rd,Arboretum Lakes West,255,Lisle,Illinois,60532,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,,2nd,No,No,No,No,No,,"9,224","9,224",$31.78,$34.78,N,,"9,224","9,224","15,982",$16.00,,,,11/7/2011,,,,7/29/2019,Specific Date,7/29/2019,,,Yes,,Hamilton Partners,,,"188,675",Millbrook Real Estate Company,,,
28039,1011 Warrenville Rd,Arboretum Lakes West,300,Lisle,Illinois,60532,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,3rd,Yes,Yes,No,No,No,,"15,982","15,982",$25.00,$26.00,Full Service Gross,,"15,982","15,982","15,982",,,,,2/7/2019,,,,,30 Days,,,,Yes,,Hamilton Partners,,,"188,675",Millbrook Real Estate Company,,,
28039,1011 Warrenville Rd,Arboretum Lakes West,300,Lisle,Illinois,60532,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Sublet,For Lease,,,,3rd,No,No,No,No,No,,"5,750","5,750",$17.75,$18.75,Full Service Gross,,"5,750","2,392","15,982",$19.00,,,,11/29/2017,,,,4/1/2019,Vacant,,,,Yes,,,,,"188,675",Millbrook Real Estate Company,,,
28039,1011 Warrenville Rd,Arboretum Lakes West,420,Lisle,Illinois,60532,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,4th,No,Yes,No,No,No,,"3,710","3,710",$30.30,$34.30,N,,"3,710","3,710","15,982",$16.00,,,,12/5/2012,,,,,Vacant,,,,Yes,,,,,"188,675",Millbrook Real Estate Company,,,
28039,1011 Warrenville Rd,Arboretum Lakes West,550,Lisle,Illinois,60532,Chicago,Suburban,Western East-West,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,5th,Yes,No,No,No,No,,"10,138","10,138",$20.00,$23.00,Full Service Gross,,"10,138","10,138","15,982",$16.00,,,,10/9/2018,,1/1/2020,,,Specific Date,1/1/2020,0,0,Yes,,,,,"188,675",Millbrook Real Estate Company,,,
587842,1025 W Fulton Market,,,Chicago,Illinois,60607,Chicago,CBD,River West,,Office,Office,Office,,A,,Proposed Long-Term,Direct,For Lease,,,,1st,Yes,No,No,No,No,,"22,727","22,727",39.75,$41.75,,,"22,727","22,727","22,727",,,,,6/24/2019,,,,,Specific Date,12/1/2020,,,No,,CBRE,,,"250,000","MO2 Properties, LLC",,,
587842,1025 W Fulton Market,,,Chicago,Illinois,60607,Chicago,CBD,River West,,Office,Office,Office,,A,,Proposed Long-Term,Direct,For Lease,,,,2nd,Yes,No,No,No,No,,"22,727","22,727",28,$31.00,,,"22,727","22,727","22,727",,,,,6/24/2019,,,,,Specific Date,12/1/2020,,,No,,CBRE,,,"250,000","MO2 Properties, LLC",,,
587842,1025 W Fulton Market,,,Chicago,Illinois,60607,Chicago,CBD,River West,,Office,Office,Office,,A,,Proposed Long-Term,Direct,For Lease,,,,3rd,Yes,No,No,No,No,,"22,727","22,727",47.5,$50.50,,,"22,727","22,727","22,727",,,,,6/24/2019,,,,,Specific Date,12/1/2020,,,No,,CBRE,,,"250,000","MO2 Properties, LLC",,,
587842,1025 W Fulton Market,,,Chicago,Illinois,60607,Chicago,CBD,River West,,Office,Office,Office,,A,,Proposed Long-Term,Direct,For Lease,,,,4th,Yes,No,No,No,No,,"22,727","22,727",,$2.00,,,"22,727","22,727","22,727",,,,,6/24/2019,,,,,Specific Date,12/1/2020,,,No,,CBRE,,,"250,000","MO2 Properties, LLC",,,
587842,1025 W Fulton Market,,,Chicago,Illinois,60607,Chicago,CBD,River West,,Office,Office,Office,,A,,Proposed Long-Term,Direct,For Lease,,,,5th,Yes,No,No,No,No,,"22,727","22,727",25.1,$28.10,,,"22,727","22,727","22,727",,,,,6/24/2019,,,,,Specific Date,12/1/2020,,,No,,CBRE,,,"250,000","MO2 Properties, LLC",,,
587842,1025 W Fulton Market,,,Chicago,Illinois,60607,Chicago,CBD,River West,,Office,Office,Office,,A,,Proposed Long-Term,Direct,For Lease,,,,6th,Yes,No,No,No,No,,"22,727","22,727",38.74,$40.74,,,"22,727","22,727","22,727",,,,,6/24/2019,,,,,Specific Date,12/1/2020,,,No,,CBRE,,,"250,000","MO2 Properties, LLC",,,
587842,1025 W Fulton Market,,,Chicago,Illinois,60607,Chicago,CBD,River West,,Office,Office,Office,,A,,Proposed Long-Term,Direct,For Lease,,,,7th,Yes,No,No,No,No,,"22,727","22,727",0,$1.00,,,"22,727","22,727","22,727",,,,,6/24/2019,,,,,Specific Date,12/1/2020,,,No,,CBRE,,,"250,000","MO2 Properties, LLC",,,
587842,1025 W Fulton Market,,,Chicago,Illinois,60607,Chicago,CBD,River West,,Office,Office,Office,,A,,Proposed Long-Term,Direct,For Lease,,,,7th,Yes,No,No,No,No,,"22,727","22,727",33.88,$34.88,,,"22,727","22,727","22,727",,,,,6/24/2019,,,,,Specific Date,12/1/2020,,,No,,CBRE,,,"250,000","MO2 Properties, LLC",,,
587842,1025 W Fulton Market,,,Chicago,Illinois,60607,Chicago,CBD,River West,,Office,Office,Office,,A,,Proposed Long-Term,Direct,For Lease,,,,9th,Yes,No,No,No,No,,"22,727","22,727",25.5,$28.50,,,"22,727","22,727","22,727",,,,,6/24/2019,,,,,Specific Date,12/1/2020,,,No,,CBRE,,,"250,000","MO2 Properties, LLC",,,
587842,1025 W Fulton Market,,,Chicago,Illinois,60607,Chicago,CBD,River West,,Office,Office,Office,,A,,Proposed Long-Term,Direct,For Lease,,,,10th,Yes,No,No,No,No,,"22,727","22,727",47,$52.00,,,"22,727","22,727","22,727",,,,,6/24/2019,,,,,Specific Date,12/1/2020,,,No,,CBRE,,,"250,000","MO2 Properties, LLC",,,
587842,1025 W Fulton Market,,,Chicago,Illinois,60607,Chicago,CBD,River West,,Office,Office,Office,,A,,Proposed Long-Term,Direct,For Lease,,,,11th,Yes,No,No,No,No,,"22,727","22,727",55,$56.00,,,"22,727","22,727","22,727",,,,,6/24/2019,,,,,Specific Date,12/1/2020,,,No,,CBRE,,,"250,000","MO2 Properties, LLC",,,
28051,10255 W Higgins Rd,O'Hare International Center II,100,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,1st,Yes,No,No,No,No,,"11,772","11,772",$25.00,$29.00,N,,"11,772","11,772","11,772",,,,,8/5/2019,,,,,Specific Date,4/1/2020,,,Yes,,Newmark Knight Frank,,,"258,971",Bridge Investment Group,,,
28051,10255 W Higgins Rd,O'Hare International Center II,,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,,,,,3rd,No,No,No,No,No,,,"25,000",$43.24,$48.24,Full Service Gross,,,"25,000","11,772",,,,,6/1/2018,,,,1/1/2018,Specific Date,,,,Yes,,,,,"258,971",Bridge Investment Group,,,
28051,10255 W Higgins Rd,O'Hare International Center II,300,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,,3rd,Yes,Yes,No,No,No,,"7,350","7,350",$50.65,$53.65,N,,"7,350","7,350","11,772",$17.00,,,,9/4/2007,,,,,Vacant,,,,Yes,,,,,"258,971",Bridge Investment Group,,,
28051,10255 W Higgins Rd,O'Hare International Center II,460,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,4th,Yes,Yes,No,No,No,,"5,130","5,130",$30.00,$34.00,N,,"10,679","10,679","11,772",,,,,8/5/2019,,,,,Vacant,,60,120,Yes,,Newmark Knight Frank,,,"258,971",Bridge Investment Group,,,
28051,10255 W Higgins Rd,O'Hare International Center II,450,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,4th,Yes,Yes,No,No,No,,"5,130","5,130",$25.00,$28.00,N,,"5,130","5,130","11,772",$17.00,,,,6/12/2006,,,,,Vacant,,,,Yes,,,,,"258,971",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,300,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,,,,,P 3,No,No,No,No,No,,,"11,090",$36.00,$40.00,Full Service Gross,,,"11,090","20,137",,,,,10/1/2017,,,,1/1/2018,Vacant,,,,Yes,,,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,260,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,,2nd,Yes,Yes,No,No,No,,"2,591","2,591",$31.75,$34.75,N,,"2,591","2,591","20,137",$17.00,,,,2/20/2007,,,,,Vacant,,,,Yes,,,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,310,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,3rd,Yes,Yes,No,No,No,,"2,721","2,721",$22.75,$25.75,Full Service Gross,,,"2,721","20,137",,,,,11/26/2018,,,,,Vacant,,,,Yes,,Newmark Knight Frank,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,390,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,3rd,No,No,No,No,Yes,,"1,059","1,483",$22.00,$23.00,N,,"1,483","1,483","20,137",,,,,3/25/2019,,,,9/5/2019,,,,,Yes,,Newmark Knight Frank,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,380,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,3rd,Yes,Yes,No,No,No,,"1,482","1,482",,$5.00,Full Service Gross,,"2,965","2,965","20,137",,,,,8/5/2019,,,,,Vacant,,,,Yes,,Newmark Knight Frank,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,425,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,,4th,No,No,No,No,No,,"4,521","4,521",$18.00,$22.00,N,,"4,521","4,521","20,137",,,,,4/1/2019,,,,8/2/2019,30 Days,,36,120,Yes,,Newmark Knight Frank,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,420,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,4th,Yes,Yes,No,No,No,,"2,421","2,421",$40.50,$45.50,Full Service Gross,,"2,421","2,421","20,137",,,,,4/22/2019,,,,,Specific Date,8/1/2019,,,Yes,,Newmark Knight Frank,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,490,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Sublet,For Lease,,Full Build-Out,,4th,Yes,Yes,No,No,No,,"4,308","4,308",,$1.00,Full Service Gross,,"4,308","4,308","20,137",,,,,8/5/2019,,,,,Vacant,,,,Yes,,CBRE,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,480,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,4th,Yes,Yes,No,No,No,,"2,623","2,623",$48.00,$49.00,N,,"2,623","2,623","20,137",$17.00,,,,10/5/2018,,,,,Vacant,,0,0,Yes,,,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,460,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,,4th,Yes,No,No,No,No,,"4,521","4,521",$30.00,$35.00,N,,"4,521","4,521","20,137",$17.00,,,,11/18/2016,,,,,Negotiable,,,,Yes,,,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,500,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Partial Build-Out,,5th,Yes,Yes,No,No,No,,"20,137","20,137",$29.37,$31.37,N,,"20,137","20,137","20,137",$17.00,,,,10/17/2016,,,,,Vacant,,,,Yes,,,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,700,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,7th,No,Yes,No,No,No,,"12,905","12,905",,$3.00,N,,"12,905","12,905","20,137",$17.00,,,,1/16/2018,,,,11/30/2019,Specific Date,,36,120,Yes,,Newmark Knight Frank,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,800,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,8th,No,Yes,No,No,No,,"14,863","14,863",$35.00,$40.00,N,,"28,913","14,863","20,137",$17.00,,,,1/16/2018,,,,3/9/2020,Specific Date,,,,Yes,,Newmark Knight Frank,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,810,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Sublet,For Lease,,Spec,,8th,Yes,Yes,No,No,No,,"14,050","14,050",$29.37,$34.37,Full Service Gross,,"28,913","14,050","20,137",$12.50,,,,11/20/2017,,,,,Vacant,,,,Yes,,Cushman & Wakefield,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,905,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,9th,Yes,Yes,No,No,No,,"5,992","5,992",$33.00,$35.00,Full Service Gross,,"5,992","5,992","20,137",,,,,4/1/2019,,,,,Vacant,,,,Yes,,Newmark Knight Frank,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,925,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,Full Build-Out,,9th,Yes,Yes,No,No,No,,"3,191","3,191",$33.60,$36.60,Full Service Gross,,"7,621","3,191","20,137",,,,,4/1/2019,,,,,Vacant,,,,Yes,,Newmark Knight Frank,,,"257,808",Bridge Investment Group,,,
28052,10275 W Higgins Rd,O'Hare International Center I,920,Rosemont,Illinois,60018,Chicago,Suburban,O'Hare,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,9th,Yes,Yes,No,No,No,,"4,430","4,430",$40.00,$41.00,N,,"4,430","4,430","20,137",$17.00,,,,10/16/2017,,,,,Vacant,,,,Yes,,,,,"257,808",Bridge Investment Group,,,
28055,1033 Skokie Blvd,Northbrook Corporate Center II,,Northbrook,Illinois,60062,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Sublet,For Lease,,Full Build-Out,,2nd,Yes,Yes,No,No,No,,"3,493","3,493",$29.00,$33.00,Full Service Gross,,"3,493","3,493","20,494",,,,,2/18/2019,,,,,Vacant,,,,Yes,,Colliers International,,,"150,000",Fulcrum Asset Advisors,,,
28055,1033 Skokie Blvd,Northbrook Corporate Center II,310,Northbrook,Illinois,60062,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,3rd,No,No,No,No,No,,"2,486","2,486",$51.00,$54.00,Full Service Gross,,,,"20,494",,,,,12/13/2018,,,,1/13/2019,TBD,,,,Yes,,JLL,,,"150,000",Fulcrum Asset Advisors,,,
28055,1033 Skokie Blvd,Northbrook Corporate Center II,320,Northbrook,Illinois,60062,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,3rd,Yes,Yes,No,No,No,,"8,586","8,586",$44.00,$47.00,Full Service Gross,,"8,586","8,586","20,494",,,,,1/14/2019,,,,,Vacant,,,,Yes,,JLL,,,"150,000",Fulcrum Asset Advisors,,,
28055,1033 Skokie Blvd,Northbrook Corporate Center II,,Northbrook,Illinois,60062,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Sublet,For Lease,,Full Build-Out,,3rd,Yes,Yes,No,No,No,,"6,977","6,977",$21.00,$23.00,Full Service Gross,,"6,977","6,977","20,494",,,,,2/18/2019,,,,,Vacant,,,,Yes,,Colliers International,,,"150,000",Fulcrum Asset Advisors,,,
28055,1033 Skokie Blvd,Northbrook Corporate Center II,310,Northbrook,Illinois,60062,Chicago,Suburban,North Cook County,,Office,Office,Office,,A,,Existing,Direct,For Lease,,,,3rd,No,No,No,No,No,,"2,486","2,486",$40.68,$45.68,N,,"2,486","2,486","20,494",$24.00,$10.09,$7.46,,2/23/2018,,,,9/1/2018,Vacant,,0,0,Yes,,,,,"150,000",Fulcrum Asset Advisors,,,
