PropertyID,Bldg Type,Bldg Subtype,Sale Status,Active Marketing Date,Under Contract Date,Sold Date,Address,City,State,Zip,Bldg Name,Business Park,Market,Submarket,Micromarket,Bldg Class,Bldg Status,Tenancy,Bldg Size at Sale,Bldg Size,Sales Price,Price Est?,Portfolio?,Sale is Confidential,Parcel Size (acres),Parcel Number,Cap Rate,Occupancy at Sale,Asset Profile,Buyer,Buyer Company Participation %,Buyer Company Countries,Seller,Buyer Broker Company,Seller Broker Company,CAs,Tours,Bids,Construction Materials,Dock Configuration Type,Industrial AC,Crane Served?,Crane Comments,Submarket Cluster,Custom Cluster,Stories,Build Date,Renovated Date,Landlord Leasing Company,Management Company,Sale Type,Latitude,Longitude,Is Federal Sale?,Most Expensive Street?
28314,Office,Office,Sold,,,10/3/2013,1603 Orrington Ave,Evanston,Illinois,60201,Orrington Plaza,,Chicago,North Cook County,Evanston,A,Existing,Multi-Tenant,"307,255","307,528","$129,000,000",No,No,No,,11-18-306-032-0000,,9220%,,Zeller Realty Group,"0.5000, 0.5000",",",Prentiss Properties,,CBRE,,,,,,,,,Suburban,,20,1/1/1969,1/1/1999,Cushman & Wakefield,Millbrook Real Estate Company,Acquisition,42.04673,-87.680557,No,No
28361,Office,Office,Sold,,,9/20/2013,1750 E Golf Rd,Schaumburg,Illinois,60173,One Century Centre,Century Center,Chicago,Northwest,Schaumburg,A,Existing,Multi-Tenant,"212,212","226,734","$47,075,000",No,No,No,,07-12-400-014-0000,,9490%,,"Colony Capital, Mirvac Group",1.0000,,"CWCapital Asset Management, LLC",,HFF (dba JLL),,,,,,,,,Suburban,,11,1/1/1985,,Lincoln Property Company,Transwestern,Acquisition,42.052669,-88.035392,No,No
28667,Office,Office,Sold,,,9/3/2013,25 NW Point Blvd,Elk Grove Village,Illinois,60007,25 NW Point,,Chicago,Northwest,,A,Existing,Multi-Tenant,"207,136","207,136","$32,437,500",No,No,No,,08-21-202-080-0000,,7640%,,GLR - 1600 Corporate Center,1.0000,,The Alter Group,,CBRE,,,,,,,,,Suburban,,10,1/1/1989,,,RR Donnelley,Acquisition,42.032318,-87.984352,No,No
209144,Office,Office,Sold,,,8/27/2013,1417 Lake Cook Rd,Deerfield,Illinois,60015,1417 Lake Cook,Lake Cook Office Centre,Chicago,North Cook County,,A,Existing,,"102,775","105,226","$20,000,000",No,Yes,No,,,,10000%,,Signature Office REIT,1.0000,,Hamilton Partners,,,,,,,,,,,Suburban,,4,1/1/1984,,Bradford Allen,"American Realty Capital Trust III, Inc.",Acquisition,42.151366,-87.860574,No,No
28236,Office,Office,Sold,,,8/27/2013,1419 Lake Cook Rd,Deerfield,Illinois,60015,1419 Lake Cook,Lake Cook Office Centre,Chicago,North Cook County,,A,Existing,,"101,775","105,403","$37,457,392",No,Yes,No,,04-05-101-006-0000,,10000%,,American Realty Advisors,1.0000,,Hamilton Partners,,,,,,,,,,,Suburban,,4,1/1/1985,,NAI Global,Midas Medici Group Holdings Inc,Acquisition,42.151685,-87.861998,No,No
4297,Office,Office,Sold,,,8/13/2013,190 S LaSalle St,Chicago,Illinois,60603,190 S LaSalle Street,,Chicago,Central Loop,,A,Existing,Multi-Tenant,"798,782","798,782","$86,700,000",No,No,No,,17-16-210-015-0000,,8300%,,"CBRE Global Investors, Duke Realty Corporation",1.0000,,3 Com Corporation,,Eastdil Secured,,,,,,,,,CBD,,40,1/1/1986,,Cushman & Wakefield,Golub & Company,Acquisition,41.879717,-87.63261,No,No
4829,Office,Office,Sold,,,8/13/2013,300 S Wacker Dr,Chicago,Illinois,60606,300 S Wacker,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"561,865","535,726","$19,300,000",No,No,No,,17-16-226-005-0000,660.0%,8200%,,SEB,1.0000,,GE Capital,,JLL,,,,,,,,,CBD,,35,1/1/1971,1/1/1990,Hamilton Partners,CBRE,Acquisition,41.877625,-87.63708,No,Yes
28722,Office,Office,Sold,,,7/8/2013,2651 Warrenville Rd,Downers Grove,Illinois,60515,Corridors One,The Corridors,Chicago,Western East-West,,A,Existing,Multi-Tenant,"149,896","149,896","$221,000,000",No,Yes,No,,08-01-302-056,,8480%,,American Landmark Properties Ltd,"0.5000, 0.5000",",",Jack F McKinney,,HFF (dba JLL),,,,,,,,,Suburban,,5,1/1/1998,,Hines,Piedmont Office Realty Trust,Acquisition,41.806065,-88.048897,No,No
28724,Office,Office,Sold,,,7/8/2013,2655 Warrenville Rd,Downers Grove,Illinois,60515,Corridors Two,The Corridors,Chicago,Western East-West,,A,Existing,Multi-Tenant,"149,896","149,896","$40,000,000",No,Yes,No,,08-01-302-057,,0%,,"Lincoln Property Company, GE Capital","0.5000, 0.5000",",","Fremont Capital, Shorenstein Properties LLC",,HFF (dba JLL),,,,,,,,,Suburban,,5,1/1/1999,,Lincoln Property Company,CBRE,Acquisition,41.806065,-88.048897,No,No
6045,Office,Office,Sold,,,6/25/2013,875 N Michigan Ave,Chicago,Illinois,60611,875 North Michigan,,Chicago,North Michigan Avenue,,A,Existing,Multi-Tenant,"1,000,100","1,000,100","$40,499,760",No,No,No,,17-03-220-018-0000,,9200%,,Stonemont Financial Group,"0.5000, 0.3000, 0.2000",", ,",Olympia Properties,,CBRE,,,,,,,,,CBD,,100,1/1/1970,1/1/1995,Cushman & Wakefield,Prudential Insurance Company of America,Acquisition,41.898655,-87.622738,No,No
28510,Office,Office,Sold,,,6/6/2013,2001 York Rd,Oak Brook,Illinois,60523,2001 York Center Oak Brook,,Chicago,Eastern East-West,Oak Brook,A,Existing,Multi-Tenant,"184,017","190,000","$19,000,000",No,No,No,,06-24-403-008,,10000%,,Mansueto Properties LLC,1.0000,,"Unilever United States, Inc",,Colliers International,,,,,,,,,Suburban,,6,1/1/1999,,Colliers International,,Acquisition,41.850647,-87.928551,No,No
4216,Office,Office,Sold,,,6/5/2013,180 N Stetson Ave,Chicago,Illinois,60601,Two Prudential Plaza,Prudential Plaza,Chicago,East Loop,,A,Existing,,"976,107","978,515","$51,425,864",No,Yes,No,,03-14-200-014-0000,,8890%,,"M&J Wilkow, CarVal Investors","0.5000, 0.3000, 0.2000",", ,",Prentiss Properties,HFF (dba JLL),HFF (dba JLL),,,,,,,,,CBD,,61,1/1/1990,1/1/2017,CBRE,JLL,Recapitalization,41.88535,-87.622354,No,No
28337,Office,Office,Sold,,,5/23/2013,1701 Golf Rd,Rolling Meadows,Illinois,60008,Tower I,Continental Towers,Chicago,Northwest,,A,Existing,Multi-Tenant,"280,448","280,448","$40,800,000",No,Yes,No,,08-16-100-034-0000,,8910%,,Zeller Realty Group,"0.5000, 0.5000",",",Columbia Property Trust,,Colliers International,,,,,,,,,Suburban,,12,1/1/1978,,JLL,EQ Office,Acquisition,42.050023,-87.999367,No,No
28338,Office,Office,Sold,,,5/23/2013,1701 Golf Rd,Rolling Meadows,Illinois,60008,Tower II,Continental Towers,Chicago,Northwest,,A,Existing,Multi-Tenant,"281,528","281,528","$30,982,676",No,Yes,No,,22-29-222-062-0000,,10000%,,Blackstone Group,"0.5000, 0.5000",",",Blackstone Group,,Colliers International,,,,,,,,,Suburban,,12,1/1/1980,,Transwestern,JLL,Acquisition,42.050023,-87.999367,No,No
28339,Office,Mixed-Use,Sold,,,5/23/2013,1701 Golf Rd,Rolling Meadows,Illinois,60008,Continental Tower III,Continental Towers,Chicago,Northwest,,A,Existing,Multi-Tenant,"275,873","259,164","$18,490,000",No,Yes,No,,08-16-100-034-0000,,7430%,,Guardian Realty Management,"0.5000, 0.5000",",",Mirae Asset Global Investment,,Colliers International,,,,,,,,,Suburban,,12,1/1/1982,,Golub & Company,Colliers International,Acquisition,42.050023,-87.999367,No,No
4613,Office,Office,Sold,,,5/15/2013,225 W Wacker Dr,Chicago,Illinois,60606,225 Wacker,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"650,812","647,803","$17,400,000",No,No,No,,17-09-413-001-0000,580.0%,9100%,,"GlenStar Properties, PGIM Real Estate",1.0000,,Blackstone Group,,JLL,,,,,,,,,CBD,,31,1/1/1989,,Avison Young,Lincoln Property Company,Acquisition,41.886399,-87.635246,No,Yes
5025,Office,Creative,Sold,,,5/3/2013,363 W Erie St,Chicago,Illinois,60654,363 West Erie,,Chicago,River North,,A,Existing,Multi-Tenant,"115,000","121,600","$36,000,000",No,No,No,,17-09-221-003-0000,,9770%,,TrizecHahn,1.0000,,AMLI,,Newmark Knight Frank,,,,,,,,,CBD,,7,1/1/1910,1/1/2015,Transwestern,Millbrook Real Estate Company,Acquisition,41.8937,-87.638229,No,No
542030,Office,Office,Sold,,,5/2/2013,525 E Congress Pkwy,Crystal Lake,Illinois,60014,Outpatient Center & Immediate Center,,Chicago,Northwest,,A,Existing,,"67,000","67,000","$36,804,217",No,Yes,No,4,19-04-427-008,,5740%,,Colony Capital,1.0000,,GE Capital Real Estate,,,,,,,,,,,Suburban,,3,1/1/2008,,CBRE,Van Vlissingen & Company,Acquisition,42.231692,-88.300324,No,No
28748,Office,Office,Sold,,,2/28/2013,2800 W Higgins Rd,Hoffman Estates,Illinois,60169,Greenspoint I,Greenspoint Office Park,Chicago,Northwest,,A,Existing,,"207,002","207,590","$34,230,000",No,Yes,No,,06-01-200-021-0000,,6650%,,Zeller Realty Group,1.0000,,AIG,,,,,,,,,,,Suburban,,12,1/1/1988,,Lincoln Property Company,Parkway Realty Services,Acquisition,42.064483,-88.148682,No,No
28762,Office,Office,Sold,,,2/28/2013,2895 Greenspoint Pkwy,Hoffman Estates,Illinois,60169,Greenspoint III,Greenspoint Office Park,Chicago,Northwest,,A,Existing,,"157,764","157,764","$21,482,785",No,Yes,No,,06-01-200-036-0000,,6650%,,Kingsway America,1.0000,,Walsh Construction,,,,,,,,,,,Suburban,,6,1/1/1999,,Zeller Realty Group,Colliers International,Acquisition,42.065194,-88.151724,No,No
28104,Office,Office,Sold,,,2/11/2013,111 S Pfingsten Rd,Deerfield,Illinois,60015,111 South Pfingsten,,Chicago,North Cook County,,A,Existing,Multi-Tenant,"120,927","120,927","$3,250,000",No,No,No,,04-04-100-011-0000,,5900%,,Beacon Capital Partners,1.0000,,Shorenstein Properties LLC,,,,,,,,,,,Suburban,,4,1/1/1986,1/1/2017,Cushman & Wakefield,LightBank,Acquisition,42.151489,-87.847254,No,No
28005,Office,Office,Sold,,,1/25/2013,1000 E Warrenville Rd,Naperville,Illinois,60563,1000 East Warrenville,Naperville Woods Office Center,Chicago,Western East-West,,A,Existing,Multi-Tenant,"267,000","267,000","$8,914,448",No,Yes,No,,08-06-202-017,867.0%,9870%,,InvenTrust Properties Corp.,1.0000,,CenterSquare Investment Management,,,,,,,,,,,Suburban,,4,1/1/1988,,Lillibridge Health Trust,Franklin Partners,Acquisition,41.807579,-88.132317,No,No
28086,Office,Office,Sold,,,1/25/2013,1100 E Warrenville Rd,Naperville,Illinois,60563,1100 East Warrenville,Naperville Woods Office Center,Chicago,Western East-West,,A,Existing,,"219,979","219,979","$16,500,000",No,Yes,No,,08-05-103-004,867.0%,9870%,,The Moinian Group,1.0000,,C-III Asset Management,,,,,,,,,,,Suburban,,4,1/1/1981,1/1/2007,Zeller Realty Group,Walton Street Capital,Acquisition,41.808759,-88.129974,No,No
107333,Office,Creative,Sold,,,1/23/2013,770 N Halsted St,Chicago,Illinois,60642,River West Plaza,,Chicago,River West,,A,Existing,Multi-Tenant,"185,000","149,000","$19,500,000",No,No,No,,,,8730%,,True North Management Group,1.0000,,GIC Real Estate,Building Equity LLC,Building Equity LLC,,,,,,,,,CBD,,8,1/1/1900,1/1/1990,Colliers International,GlenStar Properties,Acquisition,41.89612,-87.648313,No,No
5461,Office,Office,Sold,,,1/13/2013,550 W Washington Blvd,Chicago,Illinois,60661,550 West Washington,,Chicago,West Loop,,A,Existing,Multi-Tenant,"372,000","372,140","$14,556,134",No,No,No,,17-09-332-016-0000,640.0%,9500%,,GE Real Estate,1.0000,,Combined Centre RPFIII Associates,,Eastdil Secured,,,,,,,,,CBD,,16,1/1/2000,,Hamilton Partners,Equity Commonwealth,Acquisition,41.88348,-87.641627,No,No
28710,Office,Office,Sold,,,12/13/2012,2601 Compass Rd,Glenview,Illinois,60026,Compass Rd Medical Office Center,Compass Rd Medical Office Center,Chicago,North Cook County,,A,Existing,Multi-Tenant,"35,803","35,803","$9,760,518",No,No,No,,04-22-302-034-0000,,10000%,,Verizon Pension Fund,1.0000,,"Lexington Realty Trust, Clarion Partners",,,,,,,,,,,Suburban,,1,1/1/2009,,Cushman & Wakefield,Sterling Bay,Acquisition,42.098301,-87.821617,No,No
28525,Office,Medical,Sold,,,12/11/2012,2040 Ogden Ave,Aurora,Illinois,60504,Rush-Copley POB II,Rush-Copley POB II,Chicago,Western East-West,,A,Existing,Multi-Tenant,"80,744","80,744","$302,000,000",No,Yes,No,,15-36-400-041,,9490%,,Agellan Commercial REIT,1.0000,,Centrum Partners LLC,,,,,,,,,,,Suburban,,4,1/1/2009,,Colliers International,Helios Properties,Acquisition,41.729283,-88.269907,No,No
3143,Office,Office,Sold,,,12/10/2012,1 S Wacker Dr,Chicago,Illinois,60606,One South Wacker,,Chicago,West Loop,Wacker West,A,Existing,Multi-Tenant,"1,195,170","1,195,170","$6,726,000",No,No,No,,17-16-201-001-0000,670.0%,8000%,,"Randy Rissman, Bob Wislow","0.4500, 0.4500, 0.1000",", ,","Lincoln Property Company, PGIM Real Estate",,Eastdil Secured,,,,,,,,,CBD,,40,1/1/1982,,CBRE,Transwestern,Acquisition,41.88164,-87.636287,No,Yes
28923,Office,Office,Sold,,,11/16/2012,4 Overlook Pt,Lincolnshire,Illinois,60069,Four Overlook Point,Lincolnshire Corp Center,Chicago,North Lake County,,A,Existing,,"818,686","818,686","$775,000,000",No,No,No,,,649.0%,10000%,,GLL Real Estate Partners,1.0000,,UBS,,,,,,,,,,,Suburban,,6,1/1/1998,,CBRE,Colliers International,Acquisition,42.189762,-87.93029,No,No
5406,Office,Office,Sold,,,10/24/2012,525 W Van Buren St,Chicago,Illinois,60607,Congress Center,,Chicago,West Loop,,A,Existing,Multi-Tenant,"522,000","522,089","$40,940,572",No,No,No,,17-16-129-087-0000,,7400%,,GE Real Estate,"0.8000, 0.2000",",",WH&H Realty Advisors,,,,,,,,,,,CBD,,16,12/1/2000,,Telos Group,JLL,Acquisition,41.876436,-87.640254,No,No
29189,Office,Office,Sold,,,9/25/2012,630 Dundee Rd,Northbrook,Illinois,60062,Edens Corporate Center I,Edens Corporate Center,Chicago,North Cook County,,A,Existing,Multi-Tenant,"95,000","95,000","$25,443,000",Yes,Yes,No,,04-02-416-005-0000,,9700%,,"Hamilton Partners, Millbrook Real Estate Company",1.0000,,JP Morgan Chase & Company,,Ten-X,,,,,,,,,Suburban,,4,1/1/1987,1/1/2014,Colliers International,Cole Credit Property Trust III,Acquisition,42.138931,-87.79641,No,No
29208,Office,Office,Sold,,,9/25/2012,650 Dundee Rd,Northbrook,Illinois,60062,Edens Corporate Center II,Edens Corporate Center,Chicago,North Cook County,,A,Existing,Multi-Tenant,"86,330","93,040","$86,868,614",Yes,Yes,No,,04-02-416-005-0000,,10000%,,"Calista Real Estate, Ivanhoé Cambridge",1.0000,,State of Florida,,Ten-X,,,,,,,,,Suburban,,4,1/1/1988,1/1/2014,CBRE,NAI Hiffman,Acquisition,42.137995,-87.797258,No,No
29070,Office,Office,Sold,,,9/10/2012,5215 Old Orchard Rd,Skokie,Illinois,60077,5215 Old Orchard,,Chicago,North Cook County,,A,Existing,Multi-Tenant,"209,625","209,625","$31,835,000",No,No,No,,10-09-309-034-0000,,8810%,,"Lincoln Property Company, Crestlight Capital, GFH Financial Group",1.0000,,CBRE Global Investors,,CBRE,,,,,,,,,Suburban,,12,1/1/1984,,Cushman & Wakefield,"EQ Office Management, LLC",Acquisition,42.060295,-87.757388,No,No
28612,Office,Office,Sold,,,9/5/2012,2275 Cabot Dr,Lisle,Illinois,60532,Corporate Lakes IV,Corporate Lakes,Chicago,Western East-West,,A,Existing,Single-Tenant,"94,375","94,375","$146,500,000",No,No,No,,,,10000%,,"White Oak Funding Co LLC, Al-Tijaria, Cerberus Capital Management",1.0000,,"TA Realty, Henderson Global",,CBRE,,,,,,,,,Suburban,,4,1/1/1996,,JLL,Golub & Company,Acquisition,41.809293,-88.100151,No,No
28949,Office,Office,Sold,,,9/3/2012,4101 Winfield Rd,Warrenville,Illinois,60555,Cantera Meadows East,,Chicago,Western East-West,,A,Existing,Single-Tenant,"167,215","167,215","$93,654,594",No,No,No,12,"07-01-101-004, 07-02-203-007",770.0%,10000%,,Colony Capital,1.0000,,GE Capital,,CBRE,,,,,,,,,Suburban,,5,5/1/2002,10/1/2012,JLL,JLL,Acquisition,41.812607,-88.167518,No,No
29127,Office,Office,Sold,,,8/30/2012,555-577 Aptakisic Rd,Lincolnshire,Illinois,60069,Sysmex Corporate Center,,Chicago,North Lake County,,A,Existing,Single-Tenant,"162,739","162,739","$14,669,887",No,No,No,,,600.0%,10000%,,GLL Real Estate Partners,1.0000,,"Golub & Company, Commonfund",,HFF (dba JLL),,,,,,,,,Suburban,,4,1/1/2009,,Golub & Company,EQ Office,Acquisition,42.182919,-87.93835,No,No
29186,Office,Office,Sold,,,8/29/2012,6250 N River Rd,Rosemont,Illinois,60018,One O'Hare Centre,,Chicago,O'Hare,,A,Existing,Multi-Tenant,"380,360","380,360","$8,003,119",No,No,No,,12-03-100-019-0000,,8710%,,EQ Office,1.0000,,Two Century Centre,,Colliers International,,,,,,,,,Suburban,,12,1/1/1986,,NAI Hiffman,Parkway Realty Services,Acquisition,41.993632,-87.861619,No,No
28534,Office,Office,Sold,,,8/22/2012,2056 Westings Ave,Naperville,Illinois,60563,Westings Corporate Center,,Chicago,Western East-West,,A,Existing,,"176,631","180,000","$854,144,731",No,No,No,,07-03-105-002,960.0%,7380%,,Commonfund,1.0000,,Lincoln Property Company,,CBRE,,,,,,,,,Suburban,,5,1/1/2001,,NAI Hiffman,Piedmont Office Realty Trust,Acquisition,41.80669,-88.199638,No,No
28924,Office,Office,Sold,,,6/30/2012,4 Parkway N,Deerfield,Illinois,60015,Four Parkway North,Parkway North Center,Chicago,North Lake County,,A,Existing,Multi-Tenant,"177,880","177,880","$425,000,000",No,No,No,,16-31-101-041,750.0%,10000%,,Ameritus Corporate Real Estate Service,1.0000,,Sterling Bay,,Eastdil Secured,,,,,,,,,Suburban,,5,1/1/1999,,NAI Global,JLL,Acquisition,42.162287,-87.880544,No,No
28265,Office,Office,Sold,,,5/22/2012,150 NW Point Blvd,Elk Grove Village,Illinois,60007,150 NW Point,Park of Northwest Point,Chicago,Northwest,,A,Existing,Multi-Tenant,"176,844","176,844","$25,550,000",No,No,No,,08-21-202-082-0000,,8300%,,GE Real Estate,1.0000,,Prentiss Properties,CBRE,CBRE,,,,,,,,,Suburban,,6,6/1/2001,,GlenStar Properties,Parkway Realty Services,Owner-User,42.034844,-87.983512,No,No
4589,Office,Office,Sold,,,4/4/2012,222 W Adams St,Chicago,Illinois,60606,222 West Adams,The Franklin,Chicago,West Loop,,A,Existing,,"943,433","943,433","$31,322,388",Yes,Yes,No,,17-16-209-008-0000,,8880%,Value-add,Wells Real Estate Funds,"0.5000, 0.5000",",",Blackstone Group,,,,,,,,,,,CBD,,35,1/1/1992,,Newmark Knight Frank,Transwestern,Acquisition,41.879673,-87.634887,No,No
4623,Office,Office,Sold,,,4/4/2012,227 W Monroe St,Chicago,Illinois,60606,227 West Monroe,The Franklin,Chicago,West Loop,,A,Existing,,"1,571,000","1,571,000","$44,006,256",Yes,Yes,No,,17-16-209-012-0000,,8180%,Value-add,"R2 Companies, Walton Street Capital","0.5000, 0.5000",",",Brookfield Asset Management,,,,,,,,,,,CBD,,60,1/1/1989,,Bradford Allen Realty Services,Cushman & Wakefield,Acquisition,41.880367,-87.634714,No,No
28690,Office,Office,Sold,,,3/30/2012,2500 Westfield Dr,Elgin,Illinois,60124,Westfield Business Park,Westfield Business Park,Chicago,Northwest,,A,Existing,Multi-Tenant,"420,903","507,903","$23,215,397",No,No,No,,,,9070%,,NexCore Group,1.0000,,"Madison Capital, ASB Real Estate Investments",,,,,,,,,,,Suburban,,3,1/1/1989,,Golub & Company,R2 Companies,Acquisition,42.078011,-88.340523,No,No
28592,Office,Office,Sold,,,2/28/2012,2215 Sanders Rd,Northbrook,Illinois,60062,Caremark Tower I,Caremark Towers,Chicago,North Cook County,,A,Existing,Multi-Tenant,"171,301","171,301",$0,No,No,No,,04-18-400-024-0000,800.0%,7080%,,"Sterling Bay, Wanxiang America Corporation","0.5000, 0.5000",",","M&J Wilkow, CarVal Investors",,Eastdil Secured,,,,,,,,,Suburban,,5,1/1/1979,,CBRE,CBRE,Acquisition,42.113802,-87.87636,No,No
28869,Office,Office,Sold,,,1/26/2012,340 N Milwaukee Ave,Vernon Hills,Illinois,60061,Continental Executive Park IV,Continental Executive Park,Chicago,North Lake County,,A,Existing,Multi-Tenant,"101,353","101,353","$23,354,860",No,Yes,No,,,950.0%,10000%,,Farbman Group,1.0000,,"Blackstone Group, JP Morgan Chase & Company",,HFF (dba JLL),,,,,,,,,Suburban,,4,1/1/2001,,MB Real Estate Services,Colliers International,Acquisition,42.232446,-87.942986,No,No
28784,Office,Office,Sold,,,1/26/2012,300 N Milwaukee Ave,Vernon Hills,Illinois,60061,Continental Executive Park III,Continental Executive Park,Chicago,North Lake County,,A,Existing,Multi-Tenant,"75,444","75,444","$77,000,000",No,Yes,No,,,950.0%,0%,,Keystone Property Group,1.0000,,Glenborough,,HFF (dba JLL),,,,,,,,,Suburban,,3,1/1/2000,,Sterling Bay,NAI Hiffman,Acquisition,42.232368,-87.944626,No,No
28730,Office,Office,Sold,,,12/23/2011,2701 Patriot Blvd,Glenview,Illinois,60026,Opus Gateway at The Glen,Prairie Glen Corp Campus,Chicago,North Cook County,,A,Existing,,"130,000","130,000","$82,000,000",No,No,No,8,04-22-102-003-0000,,4800%,,Blackstone Group,1.0000,,"GLL Real Estate Partners, Patrizia",,CBRE,,,,,,,,,Suburban,,4,9/1/2008,,Golub & Company,Millbrook Real Estate Company,Owner-User,42.104304,-87.823346,No,No
28612,Office,Office,Sold,,,12/9/2011,2275 Cabot Dr,Lisle,Illinois,60532,Corporate Lakes IV,Corporate Lakes,Chicago,Western East-West,,A,Existing,,"94,375","94,375","$167,732,562",No,Yes,No,,,830.0%,10000%,,GE Real Estate,1.0000,,G.D. Searle LLC,Lazard,,,,,,,,,,Suburban,,4,1/1/1996,,Arthur J Gallagher,JLL,Acquisition,41.809293,-88.100151,No,No
29455,Office,Office,Sold,,,12/9/2011,9377 W Higgins Rd,Rosemont,Illinois,60018,Riverway Central,Riverway Office Park,Chicago,O'Hare,,A,Existing,,"313,478","313,478","$3,000,000",No,Yes,No,,12-03-103-010-0000,830.0%,9310%,,HDG Mansur Investment,1.0000,,Blackstone Group,Lazard,,,,,,,,,,Suburban,,11,1/1/1989,,NAI Hiffman,Van Vlissingen & Company,Acquisition,41.988302,-87.856995,No,No
29456,Office,Office,Sold,,,12/9/2011,9399 W Higgins Rd,Rosemont,Illinois,60018,Riverway West,Riverway Office Park,Chicago,O'Hare,,A,Existing,,"260,992","260,992","$13,975,000",No,Yes,No,,12-03-103-011-0000,830.0%,9490%,,EQ Office,1.0000,,RPAI,Lazard,,,,,,,,,,Suburban,,11,1/1/1989,,,Equity Commonwealth,Acquisition,41.988638,-87.857773,No,No
28051,Office,Office,Sold,,,12/9/2011,10255 W Higgins Rd,Rosemont,Illinois,60018,O'Hare International Center II,O'Hare International Office Center,Chicago,O'Hare,,A,Existing,,"258,971","258,971","$12,149,153",No,Yes,No,,09-33-311-052-0000,830.0%,6740%,,Apollo Global Management,1.0000,,Mesirow Financial,Lazard,,,,,,,,,,Suburban,,9,1/1/1987,,CBRE,Bradford Allen Realty Services,Acquisition,41.996062,-87.882307,No,No
28052,Office,Office,Sold,,,12/9/2011,10275 W Higgins Rd,Rosemont,Illinois,60018,O'Hare International Center I,O'Hare International Office Center,Chicago,O'Hare,,A,Existing,,"257,808","257,808","$248,000,000",No,Yes,No,,12-03-101-013-0000,830.0%,8140%,,Younan Properties,1.0000,,"Walton Street Capital, GlenStar Properties",Lazard,,,,,,,,,,Suburban,,9,1/1/1984,,Golub & Company,Sterling Bay,Acquisition,41.996437,-87.883636,No,No
29173,Office,Office,Sold,,,12/9/2011,6133 N River Rd,Rosemont,Illinois,60018,Riverway East,Riverway Office Park,Chicago,O'Hare,,A,Existing,,"284,241","284,241","$4,500,000",No,Yes,No,,07-11-202-034-0000,830.0%,9280%,,Northern Exposure LP,1.0000,,Spear Street Capital,Lazard,,,,,,,,,,Suburban,,11,1/1/1987,1/1/2016,Cushman & Wakefield,"Tellabs, Inc.",Acquisition,41.987671,-87.857677,No,No
4996,Office,Office,Sold,,,12/1/2011,35 W Wacker Dr,Chicago,Illinois,60601,Leo Burnett Building,,Chicago,Central Loop,,A,Existing,,"1,118,042","1,118,148","$40,800,000",No,No,No,,17-09-426-030-0000,610.0%,10000%,,GE Real Estate,1.0000,,CBRE Global Investors,,,,,,,,,,,CBD,,50,1/1/1989,,JLL,Zeller Realty Group,Acquisition,41.886009,-87.629082,No,Yes
